This is a job step 14


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 14 clusters

Given    Inferred Clusters                                                                                    Number of
 Pop       1      2      3      4      5      6      7      8      9     10     11     12     13     14      Individuals
113:     0.052  0.024  0.020  0.024  0.009  0.020  0.032  0.574  0.029  0.033  0.010  0.029  0.012  0.131       97
114:     0.050  0.064  0.037  0.035  0.046  0.068  0.382  0.035  0.028  0.033  0.036  0.095  0.031  0.059      100
115:     0.452  0.044  0.047  0.012  0.039  0.051  0.054  0.107  0.040  0.016  0.031  0.034  0.034  0.038       49
116:     0.317  0.029  0.019  0.034  0.027  0.057  0.061  0.088  0.056  0.040  0.013  0.057  0.071  0.131      100
117:     0.078  0.037  0.031  0.045  0.051  0.029  0.111  0.086  0.050  0.067  0.015  0.095  0.048  0.256       50
118:     0.111  0.037  0.031  0.043  0.025  0.027  0.048  0.080  0.024  0.048  0.012  0.175  0.014  0.325      100
119:     0.114  0.056  0.056  0.027  0.080  0.095  0.035  0.058  0.064  0.097  0.031  0.096  0.057  0.135       90
120:     0.050  0.064  0.100  0.136  0.080  0.058  0.031  0.044  0.082  0.101  0.022  0.054  0.096  0.082       70
121:     0.017  0.045  0.026  0.019  0.027  0.016  0.005  0.022  0.022  0.721  0.020  0.021  0.021  0.019       82
122:     0.023  0.033  0.022  0.011  0.017  0.768  0.004  0.016  0.021  0.031  0.017  0.011  0.020  0.004       66
123:     0.057  0.008  0.008  0.080  0.024  0.012  0.004  0.001  0.008  0.745  0.019  0.013  0.018  0.002       28
124:     0.019  0.014  0.018  0.049  0.742  0.023  0.021  0.015  0.016  0.008  0.012  0.018  0.039  0.005       44
125:     0.010  0.005  0.039  0.116  0.594  0.037  0.010  0.011  0.017  0.044  0.016  0.068  0.021  0.012       60
126:     0.018  0.032  0.033  0.036  0.679  0.083  0.007  0.012  0.018  0.024  0.008  0.019  0.012  0.019       83
127:     0.016  0.026  0.025  0.034  0.720  0.006  0.015  0.015  0.020  0.016  0.012  0.047  0.024  0.024       49
128:     0.016  0.015  0.009  0.038  0.734  0.027  0.006  0.011  0.046  0.015  0.016  0.037  0.024  0.008       84
129:     0.010  0.051  0.106  0.127  0.323  0.048  0.027  0.030  0.096  0.023  0.021  0.081  0.025  0.032       53
130:     0.040  0.028  0.107  0.066  0.588  0.013  0.004  0.026  0.042  0.020  0.009  0.017  0.016  0.025       58
131:     0.028  0.045  0.087  0.038  0.499  0.031  0.008  0.041  0.027  0.034  0.019  0.037  0.092  0.014       78
132:     0.008  0.021  0.066  0.019  0.472  0.030  0.014  0.050  0.066  0.100  0.012  0.021  0.096  0.026       59
133:     0.031  0.071  0.065  0.031  0.552  0.047  0.027  0.011  0.057  0.013  0.010  0.027  0.049  0.009       41
134:     0.045  0.060  0.102  0.029  0.453  0.012  0.016  0.036  0.044  0.043  0.041  0.052  0.060  0.007       42
135:     0.023  0.034  0.290  0.036  0.279  0.029  0.013  0.051  0.085  0.072  0.023  0.018  0.027  0.020       30
136:     0.032  0.037  0.194  0.049  0.313  0.102  0.024  0.016  0.035  0.040  0.027  0.014  0.063  0.053       53
137:     0.058  0.044  0.057  0.098  0.021  0.056  0.050  0.073  0.236  0.058  0.018  0.077  0.093  0.062       58
138:     0.029  0.075  0.055  0.368  0.031  0.068  0.024  0.019  0.031  0.066  0.015  0.078  0.098  0.043       84
139:     0.015  0.598  0.023  0.022  0.044  0.045  0.012  0.019  0.027  0.135  0.023  0.003  0.021  0.014       81
140:     0.010  0.005  0.015  0.007  0.009  0.003  0.005  0.010  0.005  0.911  0.000  0.003  0.007  0.011       30
141:     0.009  0.039  0.016  0.008  0.022  0.031  0.013  0.037  0.017  0.733  0.022  0.005  0.030  0.018       37
142:     0.026  0.484  0.055  0.052  0.017  0.036  0.008  0.025  0.124  0.108  0.008  0.011  0.027  0.018       46
143:     0.015  0.659  0.054  0.014  0.027  0.023  0.015  0.022  0.008  0.056  0.010  0.064  0.011  0.022       55
144:     0.006  0.084  0.452  0.063  0.052  0.017  0.017  0.026  0.041  0.090  0.012  0.052  0.047  0.040       52
145:     0.034  0.073  0.547  0.072  0.017  0.025  0.010  0.028  0.048  0.039  0.018  0.018  0.038  0.032       73
146:     0.029  0.066  0.298  0.038  0.058  0.084  0.018  0.052  0.093  0.077  0.026  0.019  0.079  0.062       73
147:     0.021  0.116  0.323  0.061  0.025  0.022  0.009  0.040  0.089  0.059  0.037  0.034  0.125  0.039       53
148:     0.022  0.056  0.491  0.061  0.057  0.027  0.012  0.020  0.043  0.052  0.003  0.087  0.025  0.044       52
149:     0.047  0.105  0.352  0.063  0.053  0.028  0.008  0.027  0.119  0.051  0.013  0.014  0.073  0.049       44
150:     0.043  0.099  0.320  0.045  0.056  0.041  0.026  0.036  0.102  0.054  0.036  0.039  0.071  0.034       80
151:     0.008  0.075  0.311  0.140  0.027  0.060  0.040  0.037  0.091  0.053  0.048  0.026  0.058  0.026       49
152:     0.075  0.032  0.012  0.098  0.030  0.061  0.036  0.033  0.230  0.024  0.020  0.078  0.170  0.099       34
153:     0.088  0.127  0.062  0.247  0.090  0.030  0.023  0.049  0.018  0.033  0.030  0.109  0.058  0.036      100
--------------------------------------------

 Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6    F7    F8    F9    F10    F11    F12    F13    F14     D1,2  D1,3  D1,4  D1,5  D1,6  D1,7  D1,8  D1,9  D1,10  D1,11  D1,12  D1,13  D1,14  D2,3  D2,4  D2,5  D2,6  D2,7  D2,8  D2,9  D2,10  D2,11  D2,12  D2,13  D2,14  D3,4  D3,5  D3,6  D3,7  D3,8  D3,9  D3,10  D3,11  D3,12  D3,13  D3,14  D4,5  D4,6  D4,7  D4,8  D4,9  D4,10  D4,11  D4,12  D4,13  D4,14  D5,6  D5,7  D5,8  D5,9  D5,10  D5,11  D5,12  D5,13  D5,14  D6,7  D6,8  D6,9  D6,10  D6,11  D6,12  D6,13  D6,14  D7,8  D7,9  D7,10  D7,11  D7,12  D7,13  D7,14  D8,9  D8,10  D8,11  D8,12  D8,13  D8,14  D9,10  D9,11  D9,12  D9,13  D9,14  D10,11  D10,12  D10,13  D10,14  D11,12  D11,13  D11,14  D12,13  D12,14  D13,14    Ln Like 
60000:    1.00    0.054    0.020 0.030 0.020 0.017 0.025 0.031 0.033 0.023 0.020 0.038 0.158 0.012 0.018 0.019    0.039 0.037 0.029 0.041 0.032 0.032 0.021 0.034 0.039 0.094 0.022 0.033 0.020 0.016 0.022 0.031 0.032 0.055 0.029 0.021 0.020 0.094 0.026 0.030 0.028 0.022 0.029 0.036 0.055 0.029 0.018 0.025 0.085 0.030 0.026 0.024 0.024 0.022 0.037 0.024 0.020 0.027 0.095 0.016 0.015 0.026 0.033 0.055 0.041 0.034 0.034 0.103 0.027 0.028 0.044 0.031 0.033 0.034 0.033 0.092 0.021 0.027 0.034 0.041 0.042 0.056 0.114 0.030 0.030 0.040 0.019 0.032 0.090 0.019 0.030 0.016 0.024 0.096 0.020 0.020 0.019 0.100 0.023 0.029 0.030 0.091 0.100 0.094 0.019 0.020 0.029   --  
61000:    1.00    0.054    0.020 0.035 0.023 0.018 0.029 0.025 0.033 0.019 0.022 0.035 0.171 0.014 0.021 0.018    0.037 0.036 0.027 0.042 0.027 0.034 0.016 0.030 0.036 0.083 0.020 0.031 0.021 0.016 0.027 0.035 0.035 0.064 0.032 0.023 0.024 0.085 0.033 0.035 0.028 0.021 0.028 0.036 0.061 0.029 0.018 0.024 0.082 0.029 0.026 0.024 0.024 0.019 0.036 0.024 0.017 0.025 0.080 0.016 0.015 0.026 0.034 0.061 0.042 0.033 0.032 0.091 0.028 0.028 0.045 0.033 0.030 0.033 0.032 0.078 0.023 0.028 0.033 0.042 0.044 0.057 0.109 0.032 0.034 0.044 0.019 0.032 0.081 0.019 0.028 0.018 0.023 0.088 0.018 0.020 0.019 0.089 0.024 0.029 0.030 0.080 0.089 0.089 0.018 0.024 0.031   --  
62000:    1.00    0.054    0.021 0.034 0.022 0.016 0.026 0.026 0.034 0.022 0.020 0.033 0.152 0.014 0.019 0.021    0.038 0.038 0.029 0.043 0.030 0.032 0.019 0.031 0.037 0.090 0.022 0.034 0.024 0.015 0.023 0.030 0.028 0.055 0.029 0.021 0.021 0.081 0.029 0.032 0.027 0.019 0.028 0.032 0.055 0.026 0.015 0.022 0.080 0.025 0.025 0.023 0.023 0.020 0.036 0.024 0.016 0.027 0.089 0.017 0.015 0.029 0.034 0.059 0.040 0.034 0.035 0.094 0.027 0.030 0.048 0.031 0.027 0.028 0.026 0.083 0.023 0.026 0.032 0.039 0.040 0.054 0.112 0.030 0.031 0.043 0.019 0.030 0.084 0.020 0.029 0.019 0.022 0.091 0.017 0.018 0.019 0.090 0.025 0.030 0.027 0.083 0.096 0.090 0.017 0.023 0.033   --  
63000:    1.00    0.055    0.018 0.032 0.023 0.019 0.027 0.029 0.031 0.023 0.024 0.033 0.184 0.015 0.019 0.016    0.038 0.037 0.029 0.042 0.028 0.034 0.021 0.034 0.040 0.091 0.024 0.033 0.021 0.016 0.024 0.033 0.030 0.054 0.031 0.023 0.022 0.089 0.030 0.031 0.025 0.021 0.029 0.033 0.057 0.030 0.019 0.024 0.083 0.029 0.025 0.022 0.024 0.019 0.035 0.026 0.020 0.028 0.091 0.016 0.014 0.024 0.035 0.058 0.043 0.038 0.037 0.101 0.025 0.029 0.043 0.032 0.029 0.033 0.031 0.086 0.023 0.026 0.028 0.039 0.041 0.053 0.114 0.032 0.031 0.041 0.023 0.032 0.085 0.023 0.029 0.019 0.023 0.097 0.019 0.021 0.018 0.094 0.026 0.028 0.027 0.088 0.095 0.089 0.016 0.022 0.029   --  
64000:    1.00    0.055    0.019 0.035 0.021 0.021 0.029 0.022 0.034 0.022 0.020 0.034 0.232 0.013 0.019 0.022    0.043 0.037 0.028 0.042 0.027 0.032 0.019 0.031 0.039 0.096 0.024 0.030 0.022 0.018 0.028 0.032 0.033 0.063 0.035 0.024 0.023 0.104 0.031 0.034 0.034 0.023 0.028 0.031 0.054 0.029 0.018 0.024 0.087 0.027 0.025 0.025 0.026 0.018 0.036 0.024 0.018 0.028 0.096 0.016 0.015 0.029 0.034 0.056 0.042 0.031 0.035 0.107 0.025 0.027 0.048 0.031 0.027 0.028 0.029 0.089 0.020 0.025 0.031 0.037 0.039 0.054 0.116 0.030 0.030 0.043 0.018 0.033 0.089 0.020 0.026 0.020 0.023 0.098 0.016 0.019 0.022 0.104 0.025 0.029 0.033 0.091 0.100 0.094 0.015 0.026 0.034   --  
65000:    1.00    0.054    0.020 0.038 0.020 0.018 0.026 0.030 0.036 0.024 0.019 0.033 0.171 0.014 0.022 0.022    0.041 0.034 0.027 0.042 0.031 0.035 0.017 0.031 0.037 0.088 0.022 0.035 0.020 0.017 0.030 0.035 0.037 0.065 0.039 0.024 0.024 0.094 0.032 0.036 0.031 0.022 0.026 0.036 0.058 0.032 0.017 0.024 0.084 0.027 0.026 0.025 0.026 0.022 0.036 0.026 0.018 0.029 0.092 0.016 0.017 0.027 0.035 0.059 0.044 0.034 0.034 0.103 0.025 0.029 0.045 0.032 0.034 0.031 0.032 0.087 0.021 0.030 0.034 0.039 0.045 0.058 0.117 0.031 0.035 0.046 0.022 0.035 0.086 0.020 0.030 0.021 0.021 0.093 0.016 0.019 0.018 0.098 0.023 0.032 0.028 0.090 0.100 0.093 0.018 0.021 0.032   --  
66000:    1.00    0.053    0.020 0.038 0.020 0.016 0.032 0.029 0.035 0.021 0.019 0.046 0.173 0.015 0.017 0.019    0.044 0.037 0.028 0.042 0.030 0.031 0.018 0.031 0.045 0.099 0.022 0.033 0.020 0.017 0.024 0.036 0.033 0.062 0.035 0.023 0.022 0.097 0.031 0.035 0.032 0.019 0.026 0.033 0.056 0.030 0.015 0.028 0.094 0.027 0.022 0.025 0.024 0.019 0.037 0.026 0.018 0.031 0.096 0.016 0.017 0.027 0.032 0.058 0.043 0.036 0.040 0.103 0.028 0.030 0.048 0.032 0.028 0.030 0.032 0.092 0.020 0.027 0.033 0.038 0.042 0.061 0.119 0.031 0.033 0.040 0.020 0.037 0.092 0.021 0.029 0.018 0.026 0.099 0.018 0.017 0.019 0.104 0.029 0.035 0.036 0.090 0.097 0.096 0.017 0.024 0.030   --  
67000:    1.00    0.054    0.018 0.039 0.022 0.017 0.031 0.034 0.034 0.020 0.017 0.033 0.193 0.013 0.019 0.019    0.041 0.034 0.028 0.041 0.029 0.032 0.018 0.030 0.039 0.092 0.023 0.035 0.022 0.018 0.026 0.037 0.038 0.063 0.034 0.025 0.025 0.101 0.036 0.038 0.030 0.020 0.028 0.034 0.054 0.029 0.015 0.024 0.088 0.029 0.025 0.022 0.022 0.024 0.039 0.026 0.016 0.028 0.098 0.018 0.018 0.027 0.035 0.058 0.042 0.032 0.035 0.104 0.027 0.030 0.047 0.033 0.030 0.033 0.032 0.092 0.023 0.030 0.036 0.037 0.038 0.054 0.117 0.029 0.033 0.041 0.019 0.033 0.090 0.020 0.029 0.020 0.024 0.097 0.017 0.017 0.018 0.105 0.025 0.033 0.031 0.096 0.101 0.101 0.018 0.023 0.031   --  
68000:    1.00    0.055    0.017 0.031 0.020 0.016 0.030 0.032 0.032 0.021 0.017 0.036 0.200 0.012 0.025 0.017    0.036 0.035 0.026 0.042 0.028 0.032 0.018 0.030 0.038 0.094 0.023 0.034 0.022 0.015 0.022 0.034 0.031 0.057 0.026 0.021 0.020 0.090 0.029 0.032 0.027 0.022 0.030 0.034 0.056 0.027 0.017 0.022 0.090 0.029 0.027 0.023 0.024 0.019 0.037 0.024 0.019 0.026 0.093 0.017 0.020 0.029 0.037 0.059 0.042 0.035 0.034 0.100 0.027 0.033 0.049 0.034 0.029 0.032 0.029 0.092 0.022 0.031 0.034 0.040 0.041 0.053 0.118 0.032 0.033 0.045 0.019 0.030 0.088 0.022 0.029 0.019 0.021 0.100 0.019 0.018 0.017 0.097 0.025 0.030 0.028 0.092 0.097 0.098 0.020 0.026 0.032   --  
69000:    1.00    0.055    0.020 0.025 0.024 0.017 0.029 0.024 0.033 0.023 0.016 0.030 0.162 0.012 0.021 0.020    0.037 0.037 0.027 0.042 0.028 0.033 0.021 0.032 0.040 0.100 0.023 0.036 0.024 0.013 0.020 0.032 0.028 0.055 0.026 0.019 0.021 0.097 0.025 0.030 0.026 0.019 0.030 0.031 0.055 0.027 0.015 0.025 0.095 0.026 0.025 0.022 0.025 0.018 0.039 0.023 0.018 0.026 0.098 0.015 0.016 0.026 0.031 0.057 0.043 0.037 0.035 0.104 0.025 0.030 0.048 0.030 0.030 0.031 0.028 0.089 0.021 0.025 0.032 0.041 0.042 0.056 0.122 0.034 0.034 0.043 0.019 0.033 0.091 0.021 0.030 0.019 0.024 0.100 0.015 0.019 0.017 0.102 0.024 0.031 0.031 0.094 0.103 0.105 0.018 0.022 0.033   --  

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 14 clusters

Given    Inferred Clusters                                                                                    Number of
 Pop       1      2      3      4      5      6      7      8      9     10     11     12     13     14      Individuals

  1:     0.086  0.050  0.008  0.508  0.035  0.081  0.057  0.022  0.011  0.023  0.021  0.022  0.038  0.037       45
  2:     0.007  0.016  0.003  0.014  0.012  0.019  0.851  0.011  0.015  0.008  0.013  0.009  0.004  0.019       50
  3:     0.024  0.023  0.009  0.126  0.047  0.177  0.109  0.086  0.052  0.048  0.038  0.104  0.124  0.035       48
  4:     0.037  0.017  0.049  0.112  0.058  0.097  0.105  0.028  0.069  0.073  0.018  0.074  0.216  0.047       50
  5:     0.054  0.053  0.073  0.104  0.032  0.060  0.027  0.029  0.297  0.055  0.030  0.069  0.063  0.052       50
  6:     0.060  0.028  0.078  0.036  0.059  0.103  0.074  0.011  0.289  0.026  0.008  0.099  0.047  0.082       49
  7:     0.042  0.033  0.083  0.134  0.031  0.062  0.067  0.034  0.123  0.051  0.030  0.058  0.144  0.108       43
  8:     0.019  0.036  0.083  0.025  0.021  0.043  0.025  0.032  0.560  0.051  0.022  0.033  0.024  0.027       46
  9:     0.009  0.023  0.018  0.030  0.016  0.743  0.010  0.007  0.015  0.020  0.036  0.028  0.030  0.016       60
 10:     0.059  0.046  0.032  0.068  0.059  0.096  0.031  0.017  0.077  0.084  0.034  0.133  0.178  0.085       38
 11:     0.024  0.042  0.065  0.067  0.028  0.024  0.011  0.031  0.433  0.083  0.018  0.049  0.094  0.030       50
 12:     0.028  0.034  0.092  0.043  0.020  0.004  0.015  0.028  0.051  0.019  0.016  0.013  0.604  0.032       48
 13:     0.074  0.054  0.081  0.126  0.029  0.082  0.077  0.071  0.089  0.011  0.011  0.032  0.211  0.052       50
 14:     0.046  0.017  0.010  0.085  0.041  0.042  0.434  0.057  0.048  0.048  0.023  0.095  0.040  0.014       57
 15:     0.020  0.035  0.042  0.083  0.044  0.280  0.192  0.039  0.042  0.019  0.065  0.064  0.032  0.042       48
 16:     0.007  0.011  0.005  0.018  0.009  0.024  0.804  0.009  0.020  0.007  0.008  0.051  0.011  0.018       48
 17:     0.072  0.012  0.048  0.161  0.030  0.276  0.087  0.006  0.070  0.026  0.036  0.048  0.083  0.045       50
 18:     0.039  0.030  0.084  0.038  0.053  0.081  0.045  0.118  0.363  0.028  0.006  0.035  0.056  0.023       44
 19:     0.024  0.023  0.038  0.086  0.020  0.043  0.014  0.018  0.043  0.018  0.008  0.030  0.621  0.012       50
 20:     0.047  0.059  0.064  0.048  0.008  0.031  0.015  0.040  0.592  0.027  0.008  0.012  0.036  0.014       50
 21:     0.025  0.009  0.011  0.010  0.018  0.007  0.752  0.011  0.030  0.017  0.018  0.065  0.012  0.015       48
 22:     0.061  0.030  0.034  0.123  0.028  0.045  0.097  0.023  0.105  0.041  0.025  0.022  0.356  0.010       50
 23:     0.048  0.046  0.080  0.130  0.016  0.058  0.044  0.066  0.255  0.031  0.008  0.035  0.145  0.037       49
 24:     0.046  0.037  0.014  0.106  0.029  0.014  0.019  0.003  0.057  0.060  0.012  0.053  0.535  0.016       50
 25:     0.031  0.031  0.063  0.086  0.065  0.033  0.044  0.046  0.316  0.071  0.012  0.055  0.051  0.097       50
 26:     0.020  0.061  0.062  0.142  0.081  0.051  0.034  0.070  0.177  0.050  0.029  0.091  0.080  0.052       50
 27:     0.029  0.042  0.034  0.025  0.043  0.050  0.338  0.060  0.030  0.062  0.023  0.127  0.108  0.029       55
 28:     0.047  0.026  0.024  0.069  0.013  0.365  0.222  0.023  0.046  0.023  0.013  0.058  0.008  0.063       50
 29:     0.015  0.072  0.161  0.136  0.082  0.054  0.034  0.061  0.079  0.093  0.020  0.046  0.107  0.040      108
 30:     0.026  0.080  0.119  0.198  0.059  0.052  0.040  0.038  0.088  0.073  0.030  0.052  0.090  0.055      109
 31:     0.035  0.046  0.062  0.123  0.058  0.035  0.012  0.025  0.415  0.044  0.018  0.015  0.057  0.054       49
 32:     0.039  0.071  0.034  0.292  0.035  0.113  0.020  0.080  0.086  0.017  0.005  0.081  0.085  0.043       50
 33:     0.045  0.014  0.026  0.039  0.044  0.525  0.037  0.047  0.058  0.052  0.027  0.028  0.030  0.028       50
 34:     0.092  0.056  0.017  0.034  0.040  0.220  0.203  0.058  0.036  0.061  0.033  0.050  0.022  0.077       50
 35:     0.059  0.068  0.039  0.053  0.058  0.212  0.143  0.010  0.046  0.030  0.009  0.083  0.154  0.035       50
 36:     0.005  0.043  0.006  0.056  0.015  0.054  0.028  0.036  0.148  0.034  0.011  0.096  0.453  0.018       39
 37:     0.039  0.019  0.098  0.103  0.048  0.067  0.020  0.097  0.166  0.048  0.035  0.109  0.100  0.051       47
 38:     0.044  0.052  0.039  0.111  0.033  0.039  0.038  0.067  0.230  0.042  0.033  0.074  0.147  0.051       67
 39:     0.033  0.002  0.010  0.071  0.020  0.050  0.037  0.009  0.018  0.066  0.014  0.013  0.637  0.021       34
 40:     0.036  0.046  0.048  0.062  0.023  0.026  0.027  0.074  0.330  0.051  0.028  0.072  0.117  0.060       58
 41:     0.034  0.049  0.086  0.143  0.015  0.073  0.053  0.078  0.104  0.056  0.016  0.123  0.087  0.084       86
 42:     0.071  0.126  0.084  0.068  0.059  0.074  0.050  0.018  0.224  0.045  0.019  0.052  0.071  0.039       44
 43:     0.010  0.013  0.011  0.011  0.036  0.020  0.014  0.014  0.710  0.027  0.022  0.066  0.027  0.018       44
 44:     0.066  0.050  0.020  0.045  0.033  0.086  0.372  0.047  0.041  0.060  0.028  0.022  0.065  0.065       50
 45:     0.064  0.038  0.071  0.066  0.093  0.050  0.046  0.066  0.321  0.009  0.024  0.017  0.091  0.041       35
 46:     0.060  0.058  0.011  0.191  0.051  0.129  0.099  0.042  0.054  0.054  0.006  0.042  0.148  0.056       50
 47:     0.013  0.017  0.041  0.020  0.019  0.086  0.020  0.008  0.092  0.015  0.004  0.062  0.570  0.034       36
 48:     0.101  0.029  0.029  0.061  0.066  0.165  0.207  0.041  0.059  0.045  0.014  0.074  0.095  0.014       53
 49:     0.027  0.031  0.023  0.036  0.030  0.019  0.640  0.039  0.058  0.023  0.009  0.006  0.021  0.037       57
 50:     0.072  0.065  0.019  0.054  0.036  0.106  0.224  0.062  0.022  0.054  0.018  0.189  0.029  0.049       49
 51:     0.040  0.052  0.070  0.186  0.085  0.173  0.043  0.056  0.043  0.080  0.055  0.039  0.067  0.012       42
 52:     0.053  0.040  0.057  0.153  0.011  0.041  0.029  0.038  0.386  0.020  0.007  0.056  0.048  0.060       50
 53:     0.018  0.061  0.444  0.101  0.030  0.050  0.019  0.018  0.063  0.055  0.021  0.017  0.057  0.045       50
 54:     0.021  0.098  0.287  0.188  0.063  0.061  0.029  0.051  0.032  0.048  0.007  0.053  0.031  0.031       44
 55:     0.040  0.088  0.172  0.162  0.078  0.110  0.023  0.007  0.092  0.114  0.014  0.033  0.019  0.046       50
 56:     0.016  0.003  0.848  0.013  0.032  0.014  0.008  0.006  0.002  0.008  0.016  0.023  0.000  0.012       30
 57:     0.044  0.056  0.128  0.105  0.057  0.122  0.030  0.064  0.093  0.063  0.017  0.065  0.123  0.032       50
 58:     0.037  0.136  0.173  0.081  0.070  0.107  0.014  0.020  0.036  0.039  0.016  0.099  0.129  0.043       50
 59:     0.028  0.133  0.270  0.059  0.117  0.038  0.027  0.013  0.099  0.080  0.022  0.036  0.045  0.034       33
 60:     0.134  0.137  0.163  0.024  0.019  0.074  0.026  0.002  0.101  0.155  0.021  0.016  0.126  0.002        9
 61:     0.043  0.053  0.190  0.250  0.057  0.053  0.020  0.040  0.045  0.062  0.030  0.018  0.099  0.039       50
 62:     0.004  0.072  0.279  0.322  0.077  0.036  0.017  0.007  0.031  0.071  0.023  0.014  0.022  0.024       32
 63:     0.030  0.168  0.197  0.100  0.082  0.091  0.021  0.023  0.067  0.036  0.017  0.072  0.046  0.049       50
 64:     0.037  0.166  0.352  0.063  0.034  0.011  0.005  0.040  0.045  0.043  0.025  0.042  0.047  0.089       50
 65:     0.005  0.011  0.760  0.004  0.019  0.033  0.053  0.008  0.033  0.008  0.006  0.012  0.025  0.022       29
 66:     0.046  0.100  0.128  0.167  0.089  0.084  0.031  0.029  0.113  0.016  0.020  0.043  0.078  0.054       50
 67:     0.052  0.012  0.289  0.142  0.032  0.027  0.024  0.023  0.120  0.064  0.047  0.035  0.098  0.036       31
 68:     0.065  0.061  0.252  0.054  0.079  0.053  0.017  0.021  0.055  0.079  0.033  0.053  0.094  0.084       27
 69:     0.041  0.023  0.197  0.202  0.090  0.136  0.021  0.039  0.028  0.076  0.015  0.027  0.092  0.012       20
 70:     0.013  0.101  0.280  0.114  0.054  0.101  0.025  0.047  0.068  0.062  0.020  0.023  0.075  0.016       50
 71:     0.059  0.026  0.040  0.194  0.039  0.056  0.013  0.008  0.194  0.103  0.007  0.110  0.132  0.018       50
 72:     0.037  0.085  0.383  0.015  0.057  0.071  0.019  0.036  0.041  0.037  0.014  0.038  0.116  0.051       37
 73:     0.068  0.012  0.033  0.044  0.031  0.038  0.477  0.050  0.046  0.025  0.023  0.012  0.086  0.055       81
 74:     0.461  0.013  0.031  0.044  0.034  0.042  0.032  0.133  0.011  0.018  0.027  0.075  0.020  0.057       50
 75:     0.062  0.033  0.141  0.088  0.039  0.029  0.034  0.058  0.062  0.104  0.012  0.061  0.096  0.180       50
 76:     0.180  0.024  0.028  0.063  0.048  0.072  0.033  0.149  0.088  0.061  0.014  0.101  0.046  0.094       89
 77:     0.042  0.020  0.015  0.017  0.023  0.066  0.017  0.052  0.010  0.031  0.019  0.619  0.040  0.029      100
 78:     0.122  0.028  0.034  0.042  0.016  0.041  0.508  0.054  0.020  0.030  0.016  0.032  0.022  0.036       94
 79:     0.047  0.008  0.030  0.048  0.024  0.045  0.036  0.038  0.034  0.030  0.026  0.578  0.032  0.026      100
 80:     0.442  0.040  0.030  0.051  0.016  0.020  0.044  0.142  0.030  0.011  0.010  0.065  0.015  0.087       50
 81:     0.268  0.030  0.036  0.030  0.062  0.037  0.038  0.073  0.073  0.099  0.022  0.090  0.091  0.050      100
 82:     0.073  0.057  0.089  0.060  0.058  0.087  0.024  0.040  0.056  0.093  0.035  0.111  0.049  0.169       98
 83:     0.013  0.008  0.040  0.014  0.002  0.030  0.022  0.016  0.008  0.021  0.013  0.042  0.008  0.762       50
 84:     0.032  0.011  0.018  0.009  0.004  0.033  0.721  0.033  0.021  0.023  0.020  0.021  0.023  0.031       99
 85:     0.039  0.072  0.043  0.042  0.037  0.117  0.035  0.078  0.087  0.087  0.037  0.120  0.074  0.131       99
 86:     0.082  0.030  0.016  0.030  0.033  0.036  0.031  0.532  0.024  0.034  0.018  0.065  0.039  0.029      100
