This is a job step 6


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals
 90:     0.086  0.143  0.131  0.067  0.104  0.470       48
 91:     0.090  0.046  0.640  0.045  0.072  0.107       28
 92:     0.058  0.279  0.118  0.088  0.019  0.439       50
 93:     0.057  0.080  0.125  0.046  0.054  0.638      100
 94:     0.103  0.094  0.113  0.065  0.084  0.540       50
 95:     0.079  0.092  0.592  0.096  0.099  0.041       41
 96:     0.076  0.158  0.093  0.112  0.118  0.444       81
 97:     0.050  0.103  0.091  0.074  0.046  0.636       50
 98:     0.057  0.166  0.049  0.153  0.125  0.450      100
 99:     0.166  0.159  0.101  0.096  0.171  0.308       89
100:     0.068  0.319  0.081  0.160  0.200  0.171       98
101:     0.096  0.155  0.188  0.103  0.126  0.332      100
102:     0.013  0.924  0.013  0.031  0.009  0.010       95
103:     0.161  0.101  0.083  0.174  0.229  0.251       50
104:     0.054  0.311  0.116  0.035  0.072  0.411       70
105:     0.053  0.097  0.674  0.023  0.045  0.107      100
106:     0.105  0.161  0.072  0.042  0.052  0.568       50
107:     0.046  0.626  0.065  0.041  0.076  0.146      100
108:     0.040  0.040  0.057  0.134  0.121  0.607       50
109:     0.164  0.151  0.053  0.161  0.144  0.327      100
110:     0.080  0.052  0.675  0.034  0.053  0.106       41
111:     0.075  0.092  0.620  0.048  0.057  0.107      100
112:     0.024  0.105  0.063  0.105  0.098  0.606       50
113:     0.025  0.627  0.074  0.052  0.066  0.155       97
114:     0.061  0.161  0.537  0.084  0.088  0.069      100
115:     0.072  0.182  0.071  0.076  0.050  0.549       49
116:     0.061  0.158  0.110  0.079  0.105  0.487      100
117:     0.109  0.108  0.176  0.131  0.091  0.385       50
118:     0.064  0.063  0.084  0.062  0.089  0.638      100
119:     0.112  0.165  0.129  0.155  0.154  0.285       90
120:     0.206  0.093  0.109  0.244  0.202  0.146       70
121:     0.050  0.128  0.022  0.239  0.458  0.104       82
122:     0.097  0.203  0.106  0.470  0.087  0.038       66
123:     0.086  0.069  0.071  0.066  0.572  0.137       28
124:     0.861  0.026  0.037  0.026  0.036  0.014       44
125:     0.749  0.057  0.048  0.051  0.054  0.040       60
126:     0.771  0.052  0.023  0.088  0.020  0.047       83
127:     0.802  0.030  0.034  0.026  0.072  0.036       49
128:     0.839  0.025  0.034  0.036  0.032  0.034       84
129:     0.565  0.067  0.075  0.112  0.109  0.073       53
130:     0.715  0.056  0.024  0.094  0.079  0.032       58
131:     0.647  0.061  0.036  0.152  0.063  0.041       78
132:     0.733  0.069  0.025  0.059  0.080  0.033       59
133:     0.719  0.069  0.023  0.081  0.068  0.040       41
134:     0.480  0.211  0.056  0.155  0.023  0.075       42
135:     0.548  0.065  0.020  0.251  0.073  0.043       30
136:     0.466  0.079  0.033  0.244  0.118  0.060       53
137:     0.061  0.138  0.055  0.151  0.432  0.163       58
138:     0.136  0.170  0.045  0.247  0.283  0.119       84
139:     0.074  0.051  0.045  0.673  0.104  0.051       81
140:     0.038  0.020  0.010  0.023  0.868  0.041       30
141:     0.045  0.074  0.041  0.494  0.295  0.051       37
142:     0.064  0.022  0.023  0.623  0.205  0.061       46
143:     0.087  0.169  0.036  0.565  0.093  0.049       55
144:     0.096  0.029  0.024  0.669  0.086  0.096       52
145:     0.055  0.066  0.029  0.692  0.107  0.052       73
146:     0.122  0.106  0.042  0.441  0.219  0.071       73
147:     0.125  0.079  0.026  0.562  0.134  0.073       53
148:     0.129  0.107  0.037  0.599  0.057  0.072       52
149:     0.065  0.069  0.016  0.611  0.166  0.073       44
150:     0.119  0.075  0.041  0.567  0.130  0.067       80
151:     0.094  0.072  0.039  0.572  0.140  0.084       49
152:     0.075  0.076  0.078  0.092  0.499  0.182       34
153:     0.234  0.192  0.063  0.236  0.115  0.160      100
--------------------------------------------

  Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6     D1,2  D1,3  D1,4  D1,5  D1,6  D2,3  D2,4  D2,5  D2,6  D3,4  D3,5  D3,6  D4,5  D4,6  D5,6    Ln Like  Est Ln P(D)
210000:    1.00    0.099    0.018 0.017 0.025 0.017 0.014 0.009    0.024 0.038 0.018 0.018 0.027 0.027 0.016 0.014 0.010 0.037 0.025 0.023 0.011 0.017 0.015   -677389    0 
211000:    1.00    0.100    0.016 0.015 0.023 0.013 0.013 0.012    0.023 0.037 0.016 0.017 0.026 0.028 0.014 0.015 0.011 0.036 0.025 0.022 0.009 0.017 0.017   -677443    0 
212000:    1.00    0.098    0.018 0.014 0.028 0.016 0.014 0.010    0.024 0.038 0.017 0.018 0.028 0.026 0.016 0.014 0.010 0.037 0.026 0.021 0.010 0.018 0.017   -677568    0 
213000:    1.00    0.099    0.017 0.015 0.021 0.015 0.014 0.010    0.023 0.036 0.015 0.017 0.026 0.027 0.015 0.016 0.011 0.035 0.025 0.022 0.010 0.018 0.015   -677503    0 
214000:    1.00    0.103    0.021 0.015 0.022 0.014 0.013 0.009    0.026 0.040 0.017 0.019 0.029 0.026 0.017 0.015 0.011 0.037 0.026 0.022 0.009 0.019 0.016   -677511    0 
215000:    1.00    0.107    0.016 0.013 0.023 0.014 0.013 0.009    0.024 0.036 0.017 0.017 0.028 0.027 0.017 0.015 0.013 0.037 0.025 0.021 0.010 0.020 0.016   -677384    0 
216000:    1.00    0.101    0.017 0.016 0.022 0.016 0.014 0.010    0.024 0.039 0.018 0.019 0.027 0.026 0.016 0.015 0.010 0.038 0.025 0.022 0.011 0.019 0.016   -677633    0 
217000:    1.00    0.102    0.017 0.014 0.021 0.016 0.014 0.009    0.024 0.035 0.017 0.018 0.029 0.026 0.017 0.015 0.012 0.037 0.023 0.021 0.011 0.020 0.016   -677435    0 
218000:    1.00    0.105    0.018 0.013 0.023 0.017 0.012 0.010    0.023 0.037 0.017 0.017 0.028 0.027 0.017 0.015 0.012 0.036 0.026 0.021 0.010 0.020 0.016   -677406    0 
219000:    1.00    0.107    0.019 0.016 0.024 0.017 0.013 0.010    0.026 0.039 0.016 0.017 0.028 0.029 0.019 0.016 0.013 0.039 0.026 0.022 0.010 0.020 0.016   -677502    0 

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.196  0.057  0.168  0.236  0.193  0.150       45
  2:     0.033  0.022  0.867  0.022  0.042  0.014       50
  3:     0.172  0.193  0.239  0.075  0.236  0.086       48
  4:     0.215  0.074  0.211  0.127  0.319  0.053       50
  5:     0.090  0.141  0.102  0.151  0.357  0.159       50
  6:     0.175  0.058  0.106  0.146  0.332  0.183       49
  7:     0.139  0.110  0.085  0.163  0.356  0.146       43
  8:     0.040  0.055  0.072  0.223  0.576  0.034       46
  9:     0.130  0.298  0.270  0.092  0.135  0.074       60
 10:     0.107  0.087  0.101  0.191  0.354  0.161       38
 11:     0.044  0.038  0.061  0.095  0.672  0.089       50
 12:     0.061  0.074  0.113  0.166  0.538  0.048       48
 13:     0.199  0.103  0.248  0.149  0.125  0.176       50
 14:     0.085  0.095  0.655  0.030  0.091  0.044       57
 15:     0.103  0.173  0.417  0.144  0.113  0.050       48
 16:     0.033  0.026  0.853  0.013  0.023  0.052       48
 17:     0.167  0.090  0.324  0.157  0.192  0.070       50
 18:     0.110  0.119  0.092  0.163  0.417  0.099       44
 19:     0.130  0.056  0.100  0.122  0.509  0.083       50
 20:     0.017  0.082  0.045  0.165  0.653  0.038       50
 21:     0.038  0.030  0.835  0.031  0.035  0.032       48
 22:     0.154  0.048  0.206  0.074  0.364  0.154       50
 23:     0.116  0.132  0.046  0.151  0.416  0.141       49
 24:     0.188  0.065  0.197  0.055  0.443  0.051       50
 25:     0.115  0.094  0.088  0.184  0.360  0.159       50
 26:     0.148  0.121  0.141  0.186  0.294  0.109       50
 27:     0.063  0.127  0.501  0.091  0.066  0.153       55
 28:     0.086  0.074  0.570  0.037  0.154  0.080       50
 29:     0.225  0.086  0.053  0.370  0.211  0.055      108
 30:     0.207  0.102  0.095  0.311  0.195  0.089      109
 31:     0.117  0.100  0.065  0.172  0.449  0.097       49
 32:     0.191  0.118  0.147  0.101  0.345  0.097       50
 33:     0.092  0.331  0.191  0.082  0.187  0.118       50
 34:     0.084  0.148  0.503  0.036  0.061  0.168       50
 35:     0.227  0.100  0.286  0.135  0.187  0.065       50
 36:     0.141  0.013  0.025  0.065  0.678  0.077       39
 37:     0.082  0.173  0.096  0.195  0.340  0.113       47
 38:     0.147  0.089  0.044  0.116  0.461  0.144       67
 39:     0.065  0.057  0.165  0.048  0.626  0.038       34
 40:     0.066  0.147  0.038  0.164  0.452  0.133       58
 41:     0.184  0.090  0.109  0.128  0.320  0.169       86
 42:     0.120  0.138  0.123  0.228  0.309  0.081       44
 43:     0.049  0.127  0.031  0.132  0.561  0.101       44
 44:     0.035  0.054  0.618  0.098  0.127  0.068       50
 45:     0.224  0.143  0.099  0.164  0.323  0.047       35
 46:     0.178  0.085  0.244  0.067  0.320  0.106       50
 47:     0.203  0.141  0.127  0.100  0.351  0.077       36
 48:     0.105  0.099  0.466  0.087  0.152  0.090       53
 49:     0.026  0.034  0.779  0.050  0.068  0.043       57
 50:     0.078  0.119  0.509  0.032  0.097  0.164       49
 51:     0.154  0.232  0.163  0.092  0.331  0.029       42
 52:     0.074  0.049  0.111  0.140  0.461  0.165       50
 53:     0.114  0.056  0.047  0.551  0.190  0.041       50
 54:     0.246  0.116  0.076  0.458  0.059  0.045       44
 55:     0.189  0.062  0.099  0.382  0.156  0.112       50
 56:     0.075  0.030  0.025  0.783  0.027  0.060       30
 57:     0.234  0.130  0.078  0.276  0.174  0.109       50
 58:     0.214  0.072  0.069  0.403  0.198  0.046       50
 59:     0.141  0.111  0.043  0.423  0.224  0.058       33
 60:     0.155  0.112  0.127  0.222  0.317  0.066        9
 61:     0.157  0.053  0.071  0.386  0.244  0.088       50
 62:     0.319  0.051  0.030  0.407  0.075  0.118       32
 63:     0.258  0.051  0.080  0.393  0.139  0.079       50
 64:     0.110  0.060  0.034  0.564  0.114  0.118       50
 65:     0.125  0.015  0.057  0.698  0.051  0.055       29
 66:     0.231  0.049  0.046  0.417  0.192  0.066       50
 67:     0.073  0.125  0.078  0.584  0.082  0.059       31
 68:     0.106  0.083  0.060  0.410  0.229  0.112       27
 69:     0.164  0.107  0.075  0.399  0.166  0.089       20
 70:     0.176  0.051  0.039  0.442  0.238  0.054       50
 71:     0.105  0.069  0.092  0.111  0.499  0.124       50
 72:     0.134  0.048  0.064  0.491  0.097  0.166       37
 73:     0.101  0.052  0.592  0.054  0.068  0.133       81
 74:     0.109  0.136  0.117  0.043  0.047  0.548       50
 75:     0.158  0.100  0.052  0.162  0.255  0.274       50
 76:     0.096  0.185  0.151  0.055  0.141  0.371       89
 77:     0.088  0.572  0.088  0.073  0.078  0.101      100
 78:     0.058  0.083  0.712  0.034  0.026  0.087       94
 79:     0.082  0.137  0.189  0.100  0.199  0.293      100
 80:     0.078  0.121  0.095  0.037  0.026  0.644       50
 81:     0.125  0.142  0.068  0.074  0.193  0.398      100
 82:     0.158  0.229  0.079  0.168  0.181  0.185       98
 83:     0.058  0.122  0.043  0.064  0.024  0.689       50
 84:     0.024  0.047  0.776  0.023  0.074  0.055       99
 85:     0.133  0.194  0.100  0.161  0.161  0.251       99
 86:     0.063  0.588  0.089  0.020  0.064  0.175      100
 87:     0.038  0.649  0.052  0.050  0.077  0.133      100
 88:     0.073  0.095  0.075  0.045  0.056  0.655      100
 89:     0.114  0.261  0.132  0.088  0.127  0.278       99
 90:     0.078  0.148  0.129  0.066  0.100  0.479       48
 91:     0.046  0.051  0.659  0.070  0.116  0.058       28
 92:     0.083  0.224  0.080  0.038  0.064  0.512       50
 93:     0.047  0.097  0.119  0.045  0.096  0.596      100
 94:     0.091  0.107  0.087  0.048  0.051  0.616       50
 95:     0.062  0.129  0.571  0.034  0.052  0.151       41
 96:     0.085  0.202  0.090  0.102  0.128  0.394       81
 97:     0.052  0.094  0.080  0.084  0.093  0.597       50
 98:     0.087  0.150  0.051  0.149  0.116  0.447      100
 99:     0.170  0.150  0.094  0.125  0.146  0.314       89
100:     0.057  0.288  0.103  0.244  0.165  0.142       98
101:     0.080  0.169  0.192  0.107  0.116  0.337      100
102:     0.023  0.927  0.006  0.021  0.016  0.008       95
103:     0.080  0.137  0.065  0.216  0.247  0.255       50
104:     0.073  0.287  0.106  0.067  0.056  0.411       70
105:     0.055  0.086  0.669  0.039  0.039  0.113      100
106:     0.090  0.093  0.120  0.052  0.099  0.545       50
107:     0.030  0.612  0.063  0.041  0.080  0.174      100
108:     0.014  0.041  0.046  0.084  0.067  0.749       50
109:     0.153  0.195  0.112  0.140  0.114  0.286      100
110:     0.064  0.068  0.729  0.009  0.066  0.063       41
111:     0.099  0.063  0.612  0.058  0.063  0.105      100
112:     0.015  0.133  0.067  0.140  0.117  0.528       50
113:     0.026  0.580  0.038  0.047  0.059  0.250       97
114:     0.047  0.142  0.562  0.091  0.058  0.100      100
115:     0.050  0.104  0.129  0.037  0.050  0.630       49
116:     0.066  0.172  0.109  0.055  0.093  0.505      100
117:     0.119  0.132  0.140  0.100  0.140  0.369       50
118:     0.068  0.075  0.075  0.067  0.084  0.631      100
119:     0.122  0.200  0.119  0.135  0.124  0.301       90
120:     0.190  0.115  0.118  0.211  0.239  0.125       70
121:     0.062  0.129  0.072  0.297  0.364  0.076       82
122:     0.097  0.204  0.134  0.433  0.108  0.025       66
123:     0.157  0.040  0.052  0.111  0.492  0.148       28
124:     0.731  0.043  0.089  0.037  0.067  0.034       44
125:     0.746  0.034  0.034  0.041  0.069  0.077       60
126:     0.789  0.052  0.036  0.047  0.049  0.027       83
127:     0.746  0.067  0.030  0.063  0.053  0.041       49
128:     0.820  0.033  0.040  0.055  0.024  0.028       84
129:     0.640  0.067  0.056  0.098  0.049  0.090       53
130:     0.708  0.041  0.016  0.066  0.107  0.062       58
131:     0.627  0.082  0.040  0.121  0.102  0.029       78
132:     0.714  0.065  0.038  0.056  0.098  0.028       59
133:     0.693  0.033  0.035  0.093  0.056  0.090       41
134:     0.545  0.167  0.034  0.094  0.080  0.080       42
135:     0.404  0.131  0.040  0.210  0.063  0.152       30
136:     0.437  0.060  0.039  0.259  0.117  0.087       53
137:     0.075  0.135  0.070  0.151  0.394  0.175       58
138:     0.203  0.101  0.044  0.271  0.264  0.118       84
139:     0.098  0.052  0.040  0.676  0.117  0.017       81
140:     0.065  0.052  0.010  0.018  0.814  0.042       30
141:     0.060  0.071  0.009  0.543  0.248  0.069       37
142:     0.064  0.056  0.046  0.655  0.117  0.062       46
143:     0.078  0.100  0.076  0.584  0.073  0.090       55
144:     0.109  0.049  0.037  0.694  0.074  0.037       52
145:     0.054  0.071  0.041  0.618  0.137  0.078       73
146:     0.131  0.149  0.064  0.393  0.191  0.072       73
147:     0.073  0.101  0.048  0.596  0.147  0.036       53
148:     0.171  0.059  0.039  0.509  0.162  0.061       52
149:     0.098  0.039  0.014  0.541  0.261  0.046       44
150:     0.118  0.123  0.033  0.471  0.180  0.075       80
151:     0.131  0.067  0.058  0.532  0.110  0.101       49
152:     0.101  0.138  0.105  0.078  0.418  0.160       34
153:     0.286  0.088  0.091  0.226  0.137  0.172      100
--------------------------------------------

  Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6     D1,2  D1,3  D1,4  D1,5  D1,6  D2,3  D2,4  D2,5  D2,6  D3,4  D3,5  D3,6  D4,5  D4,6  D5,6    Ln Like  Est Ln P(D)
220000:    1.00    0.105    0.018 0.015 0.026 0.017 0.014 0.010    0.027 0.038 0.018 0.018 0.027 0.029 0.017 0.015 0.011 0.038 0.026 0.021 0.010 0.019 0.015   -677425    0 
221000:    1.00    0.108    0.018 0.015 0.023 0.019 0.013 0.009    0.025 0.039 0.017 0.019 0.027 0.027 0.015 0.014 0.011 0.038 0.027 0.022 0.011 0.018 0.016   -677429    0 
222000:    1.00    0.105    0.017 0.016 0.025 0.018 0.013 0.010    0.026 0.038 0.019 0.017 0.028 0.028 0.019 0.016 0.013 0.040 0.026 0.023 0.012 0.019 0.017   -677446    0 
223000:    1.00    0.104    0.017 0.014 0.021 0.015 0.013 0.011    0.024 0.036 0.016 0.017 0.025 0.026 0.017 0.014 0.011 0.038 0.025 0.022 0.010 0.020 0.016   -677493    0 
224000:    1.00    0.107    0.017 0.015 0.018 0.016 0.016 0.010    0.023 0.036 0.018 0.018 0.027 0.028 0.016 0.014 0.012 0.037 0.024 0.021 0.011 0.020 0.015   -677471    0 
225000:    1.00    0.104    0.018 0.017 0.023 0.016 0.013 0.011    0.027 0.038 0.018 0.018 0.027 0.026 0.018 0.015 0.011 0.037 0.024 0.023 0.011 0.019 0.017   -677367    0 
226000:    1.00    0.106    0.018 0.014 0.028 0.014 0.013 0.009    0.024 0.038 0.019 0.018 0.027 0.026 0.017 0.015 0.010 0.039 0.025 0.021 0.011 0.020 0.016   -677653    0 
227000:    1.00    0.102    0.015 0.014 0.022 0.012 0.014 0.011    0.024 0.038 0.017 0.017 0.027 0.026 0.016 0.015 0.011 0.036 0.025 0.022 0.010 0.018 0.015   -677735    0 
228000:    1.00    0.100    0.014 0.015 0.025 0.013 0.013 0.011    0.024 0.035 0.016 0.017 0.024 0.029 0.016 0.015 0.012 0.037 0.026 0.021 0.010 0.019 0.016   -677621    0 
229000:    1.00    0.104    0.016 0.014 0.025 0.016 0.015 0.010    0.024 0.037 0.017 0.018 0.025 0.028 0.017 0.014 0.011 0.039 0.027 0.021 0.010 0.019 0.016   -677510    0 

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.124  0.054  0.156  0.228  0.262  0.177       45
  2:     0.026  0.017  0.862  0.032  0.046  0.017       50
  3:     0.106  0.209  0.357  0.061  0.191  0.075       48
  4:     0.187  0.123  0.159  0.138  0.279  0.114       50
  5:     0.086  0.136  0.052  0.144  0.425  0.157       50
  6:     0.165  0.069  0.078  0.157  0.324  0.207       49
  7:     0.079  0.046  0.043  0.192  0.478  0.163       43
  8:     0.028  0.091  0.066  0.192  0.565  0.058       46
  9:     0.138  0.316  0.191  0.157  0.161  0.038       60
 10:     0.199  0.140  0.058  0.121  0.313  0.169       38
 11:     0.107  0.066  0.047  0.131  0.565  0.084       50
 12:     0.039  0.053  0.085  0.163  0.591  0.068       48
 13:     0.133  0.179  0.198  0.139  0.225  0.127       50
 14:     0.080  0.102  0.603  0.041  0.099  0.075       57
 15:     0.136  0.170  0.371  0.108  0.098  0.116       48
 16:     0.025  0.037  0.818  0.029  0.051  0.039       48
 17:     0.206  0.138  0.265  0.115  0.177  0.099       50
 18:     0.130  0.132  0.080  0.152  0.374  0.131       44
 19:     0.086  0.027  0.059  0.093  0.624  0.110       50
 20:     0.063  0.095  0.045  0.146  0.571  0.081       50
 21:     0.021  0.066  0.820  0.014  0.043  0.036       48
 22:     0.128  0.079  0.157  0.113  0.389  0.134       50
 23:     0.088  0.108  0.032  0.169  0.475  0.128       49
 24:     0.096  0.064  0.148  0.133  0.426  0.133       50
 25:     0.107  0.077  0.075  0.204  0.316  0.220       50
 26:     0.097  0.184  0.155  0.203  0.252  0.109       50
 27:     0.105  0.131  0.552  0.056  0.083  0.073       55
 28:     0.086  0.039  0.669  0.052  0.125  0.029       50
 29:     0.157  0.095  0.060  0.401  0.243  0.044      108
 30:     0.217  0.131  0.073  0.324  0.188  0.067      109
 31:     0.100  0.097  0.031  0.162  0.460  0.149       49
 32:     0.088  0.098  0.117  0.183  0.391  0.123       50
 33:     0.098  0.397  0.128  0.060  0.223  0.094       50
 34:     0.112  0.151  0.471  0.050  0.036  0.180       50
 35:     0.157  0.116  0.349  0.083  0.206  0.088       50
 36:     0.158  0.051  0.069  0.097  0.580  0.044       39
 37:     0.085  0.126  0.101  0.140  0.378  0.170       47
 38:     0.188  0.090  0.073  0.141  0.405  0.104       67
 39:     0.076  0.083  0.117  0.101  0.551  0.071       34
 40:     0.047  0.127  0.054  0.158  0.479  0.135       58
 41:     0.144  0.103  0.137  0.122  0.327  0.166       86
 42:     0.152  0.090  0.050  0.148  0.426  0.134       44
