This is a job step 6


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals
 94:     0.061  0.079  0.098  0.054  0.044  0.664       50
 95:     0.101  0.060  0.080  0.684  0.041  0.033       41
 96:     0.177  0.094  0.097  0.062  0.105  0.465       81
 97:     0.138  0.065  0.030  0.051  0.087  0.628       50
 98:     0.148  0.074  0.139  0.065  0.170  0.405      100
 99:     0.109  0.131  0.178  0.073  0.169  0.340       89
100:     0.295  0.074  0.110  0.093  0.242  0.186       98
101:     0.205  0.111  0.087  0.195  0.120  0.281      100
102:     0.918  0.011  0.010  0.016  0.031  0.014       95
103:     0.176  0.126  0.151  0.075  0.196  0.277       50
104:     0.356  0.071  0.081  0.067  0.041  0.383       70
105:     0.101  0.038  0.044  0.682  0.054  0.081      100
106:     0.116  0.060  0.075  0.105  0.070  0.574       50
107:     0.706  0.051  0.060  0.070  0.056  0.057      100
108:     0.030  0.018  0.076  0.079  0.066  0.730       50
109:     0.205  0.168  0.121  0.115  0.118  0.274      100
110:     0.054  0.027  0.103  0.722  0.071  0.023       41
111:     0.095  0.067  0.039  0.600  0.049  0.151      100
112:     0.100  0.084  0.159  0.059  0.115  0.483       50
113:     0.635  0.016  0.059  0.061  0.030  0.199       97
114:     0.138  0.069  0.061  0.567  0.084  0.081      100
115:     0.184  0.073  0.055  0.147  0.051  0.490       49
116:     0.126  0.053  0.112  0.146  0.082  0.480      100
117:     0.125  0.129  0.133  0.230  0.075  0.308       50
118:     0.080  0.088  0.083  0.089  0.071  0.589      100
119:     0.174  0.104  0.174  0.096  0.148  0.303       90
120:     0.106  0.215  0.178  0.134  0.240  0.127       70
121:     0.067  0.079  0.392  0.039  0.269  0.155       82
122:     0.152  0.099  0.092  0.084  0.499  0.076       66
123:     0.116  0.029  0.597  0.060  0.039  0.158       28
124:     0.050  0.780  0.038  0.069  0.041  0.022       44
125:     0.015  0.728  0.038  0.056  0.077  0.084       60
126:     0.021  0.810  0.044  0.033  0.057  0.035       83
127:     0.022  0.782  0.033  0.047  0.047  0.070       49
128:     0.021  0.846  0.059  0.017  0.033  0.023       84
129:     0.040  0.557  0.120  0.093  0.108  0.082       53
130:     0.074  0.717  0.109  0.019  0.058  0.022       58
131:     0.077  0.649  0.111  0.036  0.094  0.033       78
132:     0.057  0.673  0.112  0.050  0.081  0.026       59
133:     0.056  0.645  0.077  0.065  0.122  0.036       41
134:     0.173  0.498  0.052  0.065  0.158  0.054       42
135:     0.058  0.448  0.156  0.058  0.213  0.068       30
136:     0.061  0.537  0.064  0.026  0.250  0.062       53
137:     0.129  0.074  0.394  0.085  0.129  0.189       58
138:     0.127  0.155  0.307  0.052  0.236  0.123       84
139:     0.068  0.081  0.097  0.028  0.690  0.036       81
140:     0.052  0.070  0.817  0.016  0.023  0.024       30
141:     0.099  0.092  0.212  0.019  0.514  0.064       37
142:     0.054  0.056  0.206  0.031  0.591  0.063       46
143:     0.170  0.085  0.108  0.032  0.564  0.041       55
144:     0.057  0.137  0.061  0.024  0.643  0.078       52
145:     0.062  0.083  0.095  0.036  0.683  0.041       73
146:     0.092  0.134  0.189  0.026  0.474  0.085       73
147:     0.101  0.075  0.151  0.032  0.581  0.061       53
148:     0.059  0.098  0.175  0.015  0.585  0.068       52
149:     0.024  0.066  0.292  0.017  0.534  0.068       44
150:     0.113  0.173  0.179  0.034  0.464  0.037       80
151:     0.109  0.162  0.112  0.029  0.521  0.067       49
152:     0.106  0.109  0.434  0.052  0.131  0.169       34
153:     0.147  0.305  0.151  0.074  0.168  0.154      100
--------------------------------------------

  Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6     D1,2  D1,3  D1,4  D1,5  D1,6  D2,3  D2,4  D2,5  D2,6  D3,4  D3,5  D3,6  D4,5  D4,6  D5,6    Ln Like  Est Ln P(D)
360000:    1.00    0.094    0.013 0.017 0.014 0.022 0.016 0.009    0.024 0.014 0.026 0.016 0.010 0.016 0.036 0.016 0.024 0.025 0.010 0.014 0.037 0.021 0.018   -677462    0 
361000:    1.00    0.102    0.013 0.019 0.018 0.021 0.014 0.010    0.025 0.015 0.028 0.017 0.011 0.017 0.038 0.018 0.028 0.025 0.009 0.016 0.037 0.022 0.018   -677600    0 
362000:    1.00    0.100    0.014 0.014 0.014 0.022 0.015 0.009    0.024 0.015 0.027 0.016 0.012 0.016 0.036 0.016 0.026 0.025 0.010 0.015 0.039 0.023 0.019   -677547    0 
363000:    1.00    0.101    0.015 0.017 0.013 0.024 0.017 0.010    0.025 0.014 0.028 0.017 0.012 0.016 0.037 0.017 0.025 0.025 0.011 0.014 0.038 0.022 0.018   -677349    0 
364000:    1.00    0.097    0.015 0.021 0.012 0.020 0.015 0.010    0.024 0.014 0.028 0.016 0.012 0.017 0.038 0.015 0.026 0.025 0.009 0.014 0.037 0.023 0.018   -677543    0 
365000:    1.00    0.101    0.014 0.020 0.014 0.020 0.017 0.009    0.025 0.014 0.027 0.018 0.011 0.018 0.039 0.018 0.025 0.025 0.009 0.014 0.038 0.022 0.018   -677429    0 
366000:    1.00    0.099    0.015 0.018 0.015 0.020 0.018 0.011    0.027 0.015 0.025 0.017 0.011 0.018 0.037 0.018 0.029 0.024 0.009 0.016 0.035 0.021 0.019   -677444    0 
367000:    1.00    0.101    0.014 0.016 0.014 0.025 0.014 0.012    0.023 0.014 0.025 0.016 0.011 0.017 0.037 0.017 0.028 0.024 0.011 0.017 0.037 0.021 0.021   -677404    0 
368000:    1.00    0.095    0.014 0.017 0.015 0.021 0.016 0.010    0.024 0.014 0.026 0.016 0.011 0.017 0.036 0.016 0.024 0.022 0.011 0.014 0.037 0.021 0.018   -677569    0 
369000:    1.00    0.096    0.015 0.015 0.016 0.021 0.014 0.010    0.024 0.014 0.027 0.016 0.011 0.017 0.039 0.016 0.026 0.026 0.008 0.015 0.035 0.021 0.018   -677387    0 

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.023  0.140  0.146  0.182  0.316  0.193       45
  2:     0.018  0.029  0.017  0.895  0.031  0.009       50
  3:     0.169  0.239  0.199  0.239  0.088  0.066       48
  4:     0.047  0.168  0.300  0.207  0.179  0.099       50
  5:     0.153  0.117  0.417  0.063  0.093  0.157       50
  6:     0.089  0.150  0.330  0.150  0.121  0.161       49
  7:     0.061  0.130  0.472  0.061  0.181  0.095       43
  8:     0.034  0.043  0.576  0.043  0.251  0.052       46
  9:     0.312  0.091  0.192  0.240  0.086  0.080       60
 10:     0.083  0.141  0.243  0.115  0.247  0.172       38
 11:     0.041  0.039  0.681  0.055  0.116  0.066       50
 12:     0.105  0.053  0.563  0.056  0.140  0.084       48
 13:     0.156  0.162  0.193  0.223  0.144  0.121       50
 14:     0.063  0.108  0.115  0.647  0.018  0.050       57
 15:     0.188  0.182  0.129  0.367  0.098  0.037       48
 16:     0.021  0.031  0.029  0.872  0.019  0.027       48
 17:     0.099  0.213  0.134  0.308  0.182  0.065       50
 18:     0.082  0.121  0.377  0.090  0.191  0.138       44
 19:     0.064  0.144  0.572  0.060  0.072  0.089       50
 20:     0.057  0.043  0.605  0.018  0.244  0.033       50
 21:     0.056  0.029  0.024  0.784  0.056  0.051       48
 22:     0.091  0.210  0.339  0.208  0.077  0.076       50
 23:     0.103  0.089  0.501  0.077  0.108  0.122       49
 24:     0.078  0.161  0.544  0.126  0.060  0.032       50
 25:     0.050  0.105  0.451  0.071  0.155  0.168       50
 26:     0.123  0.111  0.287  0.182  0.188  0.108       50
 27:     0.128  0.073  0.055  0.605  0.065  0.074       55
 28:     0.069  0.056  0.111  0.595  0.077  0.092       50
 29:     0.104  0.212  0.226  0.057  0.329  0.073      108
 30:     0.102  0.232  0.198  0.074  0.308  0.085      109
 31:     0.093  0.105  0.470  0.035  0.168  0.130       49
 32:     0.053  0.112  0.463  0.097  0.147  0.128       50
 33:     0.347  0.096  0.262  0.125  0.068  0.102       50
 34:     0.126  0.083  0.057  0.525  0.035  0.173       50
 35:     0.131  0.190  0.185  0.329  0.078  0.088       50
 36:     0.055  0.200  0.500  0.045  0.150  0.050       39
 37:     0.151  0.133  0.321  0.108  0.175  0.112       47
 38:     0.049  0.206  0.466  0.097  0.074  0.108       67
 39:     0.073  0.055  0.644  0.105  0.060  0.064       34
 40:     0.179  0.049  0.495  0.040  0.115  0.122       58
 41:     0.082  0.165  0.400  0.146  0.093  0.113       86
 42:     0.091  0.166  0.304  0.066  0.215  0.157       44
 43:     0.054  0.070  0.656  0.036  0.142  0.042       44
 44:     0.092  0.068  0.095  0.585  0.040  0.120       50
 45:     0.114  0.116  0.455  0.063  0.200  0.053       35
 46:     0.076  0.173  0.330  0.218  0.123  0.079       50
 47:     0.056  0.169  0.484  0.110  0.123  0.057       36
 48:     0.090  0.096  0.192  0.525  0.032  0.064       53
 49:     0.070  0.046  0.083  0.749  0.038  0.015       57
 50:     0.066  0.081  0.127  0.506  0.069  0.151       49
 51:     0.194  0.236  0.262  0.207  0.036  0.065       42
 52:     0.090  0.052  0.355  0.095  0.275  0.132       50
 53:     0.077  0.125  0.181  0.027  0.536  0.055       50
 54:     0.055  0.225  0.101  0.072  0.498  0.050       44
 55:     0.089  0.213  0.288  0.040  0.284  0.085       50
 56:     0.040  0.039  0.015  0.016  0.858  0.033       30
 57:     0.077  0.196  0.297  0.058  0.248  0.123       50
 58:     0.093  0.230  0.197  0.041  0.369  0.069       50
 59:     0.107  0.157  0.224  0.038  0.376  0.099       33
 60:     0.013  0.096  0.389  0.085  0.332  0.085        9
 61:     0.144  0.209  0.127  0.074  0.393  0.054       50
 62:     0.028  0.266  0.197  0.012  0.439  0.057       32
 63:     0.081  0.296  0.209  0.054  0.292  0.068       50
 64:     0.082  0.072  0.103  0.028  0.642  0.074       50
 65:     0.021  0.061  0.028  0.030  0.815  0.046       29
 66:     0.050  0.263  0.179  0.067  0.397  0.044       50
 67:     0.167  0.087  0.155  0.032  0.510  0.050       31
 68:     0.061  0.179  0.112  0.018  0.536  0.095       27
 69:     0.066  0.251  0.219  0.024  0.393  0.047       20
 70:     0.070  0.230  0.281  0.041  0.355  0.023       50
 71:     0.054  0.087  0.487  0.121  0.139  0.112       50
 72:     0.059  0.170  0.105  0.069  0.558  0.040       37
 73:     0.041  0.121  0.069  0.651  0.018  0.101       81
 74:     0.157  0.082  0.057  0.083  0.029  0.592       50
 75:     0.115  0.163  0.221  0.090  0.187  0.225       50
 76:     0.140  0.117  0.127  0.126  0.055  0.435       89
 77:     0.479  0.126  0.092  0.082  0.074  0.148      100
 78:     0.057  0.060  0.037  0.718  0.017  0.112       94
 79:     0.135  0.113  0.225  0.161  0.083  0.283      100
 80:     0.089  0.078  0.011  0.119  0.054  0.649       50
 81:     0.161  0.131  0.170  0.054  0.058  0.426      100
 82:     0.226  0.117  0.199  0.069  0.193  0.197       98
 83:     0.156  0.029  0.078  0.029  0.060  0.648       50
 84:     0.046  0.039  0.039  0.798  0.030  0.049       99
 85:     0.195  0.147  0.216  0.108  0.157  0.177       99
 86:     0.553  0.084  0.079  0.086  0.046  0.151      100
 87:     0.620  0.059  0.094  0.030  0.055  0.143      100
 88:     0.110  0.075  0.076  0.057  0.041  0.641      100
 89:     0.284  0.136  0.155  0.103  0.071  0.250       99
 90:     0.266  0.083  0.100  0.157  0.095  0.299       48
 91:     0.070  0.045  0.043  0.704  0.070  0.067       28
 92:     0.180  0.086  0.053  0.175  0.046  0.459       50
 93:     0.090  0.054  0.049  0.123  0.077  0.607      100
 94:     0.099  0.059  0.100  0.060  0.049  0.633       50
 95:     0.099  0.070  0.096  0.611  0.072  0.052       41
 96:     0.138  0.129  0.126  0.119  0.094  0.394       81
 97:     0.090  0.030  0.127  0.045  0.034  0.675       50
 98:     0.137  0.089  0.128  0.063  0.144  0.439      100
 99:     0.097  0.175  0.144  0.098  0.182  0.304       89
100:     0.278  0.072  0.182  0.079  0.179  0.211       98
101:     0.176  0.065  0.092  0.231  0.132  0.306      100
102:     0.935  0.016  0.008  0.007  0.027  0.007       95
103:     0.180  0.110  0.254  0.064  0.125  0.267       50
104:     0.297  0.069  0.114  0.069  0.022  0.428       70
105:     0.098  0.049  0.040  0.692  0.039  0.081      100
106:     0.121  0.102  0.098  0.083  0.054  0.541       50
107:     0.628  0.057  0.090  0.062  0.028  0.135      100
108:     0.063  0.038  0.117  0.079  0.135  0.568       50
109:     0.173  0.188  0.139  0.112  0.138  0.251      100
110:     0.030  0.082  0.049  0.749  0.040  0.049       41
111:     0.102  0.079  0.087  0.591  0.041  0.100      100
112:     0.090  0.046  0.106  0.085  0.097  0.576       50
113:     0.556  0.057  0.060  0.060  0.064  0.203       97
114:     0.130  0.104  0.104  0.544  0.047  0.071      100
115:     0.179  0.103  0.063  0.091  0.065  0.499       49
116:     0.145  0.078  0.110  0.084  0.073  0.510      100
117:     0.138  0.140  0.156  0.132  0.081  0.353       50
118:     0.093  0.073  0.094  0.120  0.046  0.574      100
119:     0.142  0.137  0.172  0.081  0.170  0.299       90
120:     0.059  0.196  0.191  0.101  0.267  0.187       70
121:     0.106  0.046  0.417  0.035  0.281  0.115       82
122:     0.278  0.101  0.132  0.115  0.293  0.080       66
123:     0.052  0.094  0.612  0.056  0.086  0.101       28
124:     0.010  0.763  0.055  0.085  0.031  0.056       44
125:     0.016  0.805  0.036  0.045  0.067  0.031       60
126:     0.050  0.838  0.017  0.029  0.050  0.016       83
127:     0.033  0.734  0.046  0.058  0.099  0.030       49
128:     0.020  0.839  0.052  0.026  0.038  0.025       84
129:     0.102  0.573  0.088  0.033  0.127  0.077       53
130:     0.072  0.774  0.056  0.024  0.048  0.027       58
131:     0.108  0.666  0.094  0.019  0.077  0.036       78
132:     0.074  0.741  0.069  0.038  0.035  0.044       59
133:     0.063  0.645  0.082  0.047  0.120  0.045       41
134:     0.195  0.490  0.057  0.054  0.144  0.059       42
135:     0.078  0.455  0.140  0.042  0.215  0.071       30
136:     0.075  0.525  0.101  0.042  0.204  0.053       53
137:     0.124  0.075  0.356  0.086  0.174  0.184       58
138:     0.085  0.178  0.288  0.063  0.261  0.127       84
139:     0.076  0.080  0.080  0.033  0.673  0.058       81
140:     0.010  0.074  0.832  0.012  0.059  0.013       30
141:     0.093  0.061  0.234  0.047  0.510  0.055       37
142:     0.050  0.098  0.185  0.038  0.578  0.051       46
143:     0.143  0.095  0.065  0.035  0.608  0.054       55
144:     0.055  0.125  0.115  0.030  0.632  0.042       52
145:     0.035  0.024  0.174  0.028  0.679  0.060       73
146:     0.099  0.130  0.147  0.046  0.467  0.111       73
147:     0.109  0.109  0.134  0.029  0.567  0.053       53
148:     0.074  0.113  0.108  0.030  0.627  0.047       52
149:     0.062  0.077  0.225  0.016  0.515  0.105       44
150:     0.073  0.146  0.124  0.050  0.526  0.081       80
151:     0.058  0.137  0.101  0.088  0.534  0.081       49
152:     0.133  0.125  0.343  0.122  0.070  0.207       34
153:     0.150  0.245  0.100  0.073  0.216  0.216      100
--------------------------------------------

  Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6     D1,2  D1,3  D1,4  D1,5  D1,6  D2,3  D2,4  D2,5  D2,6  D3,4  D3,5  D3,6  D4,5  D4,6  D5,6    Ln Like  Est Ln P(D)
370000:    1.00    0.099    0.015 0.016 0.015 0.020 0.016 0.010    0.023 0.014 0.027 0.016 0.012 0.017 0.036 0.016 0.026 0.025 0.010 0.016 0.036 0.023 0.019   -677318    0 
371000:    1.00    0.107    0.014 0.016 0.014 0.025 0.014 0.009    0.025 0.015 0.028 0.016 0.012 0.018 0.038 0.016 0.027 0.026 0.011 0.016 0.039 0.023 0.019   -677477    0 
372000:    1.00    0.112    0.015 0.017 0.015 0.024 0.016 0.010    0.024 0.016 0.031 0.016 0.012 0.017 0.039 0.017 0.029 0.028 0.010 0.016 0.040 0.025 0.019   -677498    0 
373000:    1.00    0.115    0.014 0.018 0.014 0.025 0.019 0.010    0.025 0.015 0.028 0.016 0.012 0.018 0.038 0.020 0.028 0.026 0.010 0.016 0.038 0.023 0.019   -677394    0 
374000:    1.00    0.110    0.015 0.017 0.015 0.025 0.014 0.011    0.024 0.014 0.028 0.015 0.012 0.018 0.037 0.018 0.026 0.025 0.010 0.015 0.037 0.022 0.018   -677537    0 
375000:    1.00    0.107    0.015 0.015 0.016 0.023 0.015 0.008    0.025 0.016 0.027 0.016 0.011 0.017 0.037 0.017 0.026 0.025 0.010 0.016 0.036 0.020 0.018   -677612    0 
376000:    1.00    0.105    0.017 0.019 0.015 0.028 0.016 0.009    0.026 0.016 0.029 0.017 0.012 0.018 0.041 0.019 0.029 0.025 0.011 0.017 0.038 0.023 0.019   -677135    0 
377000:    1.00    0.108    0.012 0.019 0.017 0.022 0.017 0.010    0.027 0.016 0.026 0.017 0.011 0.018 0.038 0.019 0.027 0.025 0.009 0.015 0.036 0.021 0.018   -677554    0 
378000:    1.00    0.104    0.013 0.019 0.014 0.022 0.014 0.008    0.024 0.015 0.027 0.016 0.011 0.017 0.037 0.018 0.028 0.024 0.011 0.016 0.038 0.023 0.019   -677591    0 
379000:    1.00    0.104    0.012 0.017 0.015 0.020 0.015 0.010    0.024 0.014 0.026 0.017 0.012 0.018 0.037 0.017 0.028 0.025 0.011 0.017 0.038 0.022 0.021   -677496    0 

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.077  0.082  0.267  0.189  0.288  0.096       45
  2:     0.008  0.038  0.058  0.865  0.016  0.015       50
  3:     0.149  0.195  0.138  0.347  0.072  0.099       48
  4:     0.070  0.220  0.269  0.204  0.165  0.071       50
  5:     0.126  0.107  0.445  0.048  0.173  0.101       50
  6:     0.081  0.156  0.357  0.061  0.120  0.225       49
  7:     0.064  0.118  0.430  0.056  0.180  0.152       43
  8:     0.075  0.102  0.519  0.054  0.206  0.043       46
  9:     0.209  0.157  0.167  0.239  0.163  0.065       60
 10:     0.039  0.121  0.441  0.054  0.120  0.225       38
 11:     0.047  0.050  0.602  0.072  0.138  0.091       50
 12:     0.078  0.088  0.555  0.098  0.140  0.043       48
 13:     0.124  0.130  0.273  0.171  0.149  0.153       50
 14:     0.066  0.040  0.112  0.667  0.052  0.065       57
 15:     0.201  0.164  0.073  0.379  0.111  0.073       48
 16:     0.029  0.035  0.029  0.838  0.024  0.045       48
 17:     0.134  0.134  0.190  0.301  0.124  0.117       50
 18:     0.092  0.106  0.414  0.061  0.095  0.232       44
 19:     0.041  0.103  0.623  0.063  0.099  0.071       50
 20:     0.070  0.065  0.590  0.036  0.176  0.064       50
 21:     0.037  0.044  0.023  0.825  0.029  0.042       48
 22:     0.041  0.144  0.361  0.217  0.085  0.151       50
 23:     0.078  0.136  0.451  0.062  0.152  0.120       49
 24:     0.048  0.144  0.542  0.145  0.048  0.073       50
 25:     0.067  0.085  0.366  0.114  0.159  0.209       50
 26:     0.158  0.095  0.296  0.137  0.188  0.127       50
 27:     0.095  0.154  0.058  0.519  0.072  0.102       55
 28:     0.056  0.066  0.078  0.697  0.055  0.048       50
 29:     0.090  0.207  0.201  0.071  0.358  0.073      108
 30:     0.090  0.191  0.183  0.073  0.365  0.098      109
 31:     0.070  0.093  0.487  0.062  0.171  0.117       49
 32:     0.054  0.168  0.365  0.158  0.158  0.097       50
 33:     0.290  0.070  0.223  0.202  0.116  0.099       50
 34:     0.100  0.131  0.035  0.492  0.070  0.171       50
 35:     0.118  0.184  0.159  0.292  0.142  0.105       50
 36:     0.104  0.132  0.566  0.054  0.074  0.070       39
 37:     0.060  0.088  0.413  0.134  0.093  0.212       47
 38:     0.112  0.161  0.426  0.081  0.109  0.109       67
 39:     0.061  0.063  0.664  0.086  0.039  0.087       34
 40:     0.087  0.034  0.522  0.106  0.157  0.094       58
 41:     0.117  0.198  0.303  0.111  0.129  0.142       86
 42:     0.117  0.148  0.365  0.067  0.212  0.092       44
 43:     0.094  0.045  0.607  0.019  0.165  0.070       44
 44:     0.088  0.035  0.141  0.576  0.043  0.116       50
 45:     0.154  0.109  0.304  0.139  0.186  0.108       35
 46:     0.118  0.136  0.259  0.209  0.154  0.125       50
