This is a job step 7


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 7 clusters

Given    Inferred Clusters                                   Number of
 Pop       1      2      3      4      5      6      7      Individuals
 70:     0.071  0.062  0.130  0.407  0.089  0.168  0.074       50
 71:     0.083  0.114  0.083  0.145  0.036  0.443  0.096       50
 72:     0.083  0.076  0.094  0.533  0.106  0.065  0.043       37
 73:     0.094  0.070  0.058  0.029  0.034  0.125  0.589       81
 74:     0.561  0.091  0.084  0.041  0.099  0.047  0.078       50
 75:     0.083  0.363  0.111  0.151  0.117  0.130  0.046       50
 76:     0.318  0.214  0.055  0.052  0.110  0.147  0.105       89
 77:     0.153  0.407  0.094  0.090  0.164  0.035  0.057      100
 78:     0.145  0.054  0.021  0.030  0.084  0.023  0.641       94
 79:     0.173  0.268  0.051  0.043  0.042  0.347  0.077      100
 80:     0.636  0.102  0.059  0.050  0.032  0.023  0.099       50
 81:     0.464  0.092  0.123  0.080  0.052  0.118  0.071      100
 82:     0.116  0.308  0.090  0.149  0.128  0.103  0.106       98
 83:     0.155  0.718  0.032  0.019  0.039  0.007  0.029       50
 84:     0.040  0.014  0.016  0.025  0.024  0.039  0.842       99
 85:     0.140  0.341  0.123  0.092  0.143  0.069  0.092       99
 86:     0.502  0.118  0.062  0.063  0.106  0.082  0.066      100
 87:     0.577  0.093  0.039  0.035  0.114  0.084  0.058      100
 88:     0.548  0.129  0.072  0.043  0.062  0.078  0.068      100
 89:     0.237  0.206  0.090  0.117  0.169  0.086  0.096       99
 90:     0.446  0.161  0.036  0.073  0.061  0.118  0.105       48
 91:     0.046  0.046  0.049  0.078  0.035  0.081  0.665       28
 92:     0.632  0.040  0.068  0.046  0.094  0.032  0.089       50
 93:     0.627  0.073  0.036  0.044  0.057  0.026  0.137      100
 94:     0.548  0.078  0.079  0.047  0.097  0.090  0.061       50
 95:     0.063  0.029  0.030  0.074  0.087  0.088  0.630       41
 96:     0.267  0.238  0.078  0.117  0.131  0.069  0.100       81
 97:     0.518  0.181  0.057  0.044  0.076  0.069  0.055       50
 98:     0.087  0.663  0.071  0.042  0.044  0.064  0.030      100
 99:     0.232  0.225  0.173  0.084  0.056  0.142  0.089       89
100:     0.066  0.462  0.035  0.128  0.191  0.047  0.072       98
101:     0.258  0.195  0.074  0.091  0.102  0.058  0.221      100
102:     0.015  0.012  0.011  0.008  0.939  0.010  0.006       95
103:     0.141  0.577  0.063  0.040  0.045  0.112  0.022       50
104:     0.546  0.145  0.054  0.057  0.058  0.071  0.069       70
105:     0.095  0.063  0.039  0.054  0.055  0.045  0.649      100
106:     0.359  0.281  0.073  0.041  0.071  0.071  0.104       50
107:     0.580  0.131  0.059  0.062  0.036  0.072  0.061      100
108:     0.048  0.719  0.026  0.032  0.037  0.046  0.092       50
109:     0.237  0.206  0.107  0.137  0.089  0.141  0.082      100
110:     0.065  0.087  0.053  0.018  0.033  0.061  0.683       41
111:     0.090  0.062  0.051  0.061  0.064  0.038  0.635      100
112:     0.197  0.443  0.021  0.136  0.042  0.095  0.065       50
113:     0.563  0.206  0.030  0.048  0.061  0.024  0.067       97
114:     0.115  0.076  0.070  0.075  0.078  0.034  0.553      100
115:     0.484  0.117  0.050  0.053  0.098  0.068  0.130       49
116:     0.450  0.136  0.045  0.044  0.132  0.094  0.100      100
117:     0.155  0.356  0.096  0.075  0.023  0.080  0.215       50
118:     0.302  0.346  0.080  0.032  0.031  0.095  0.115      100
119:     0.248  0.209  0.153  0.100  0.139  0.082  0.070       90
120:     0.092  0.089  0.144  0.255  0.088  0.185  0.147       70
121:     0.035  0.440  0.046  0.162  0.165  0.111  0.041       82
122:     0.019  0.021  0.028  0.019  0.823  0.036  0.053       66
123:     0.038  0.005  0.020  0.010  0.891  0.016  0.019       28
124:     0.010  0.028  0.739  0.007  0.072  0.038  0.106       44
125:     0.028  0.046  0.768  0.030  0.050  0.027  0.052       60
126:     0.023  0.042  0.786  0.032  0.062  0.026  0.030       83
127:     0.013  0.042  0.802  0.036  0.025  0.057  0.025       49
128:     0.017  0.038  0.777  0.065  0.041  0.037  0.025       84
129:     0.065  0.085  0.492  0.176  0.017  0.085  0.079       53
130:     0.039  0.028  0.727  0.059  0.032  0.100  0.015       58
131:     0.041  0.028  0.678  0.099  0.071  0.060  0.023       78
132:     0.051  0.059  0.687  0.086  0.044  0.065  0.008       59
133:     0.034  0.088  0.583  0.110  0.047  0.106  0.032       41
134:     0.134  0.047  0.453  0.134  0.115  0.051  0.066       42
135:     0.050  0.089  0.405  0.241  0.042  0.126  0.048       30
136:     0.038  0.068  0.411  0.278  0.091  0.085  0.028       53
137:     0.115  0.213  0.055  0.142  0.055  0.353  0.068       58
138:     0.040  0.146  0.128  0.233  0.158  0.256  0.038       84
139:     0.033  0.140  0.063  0.613  0.085  0.027  0.040       81
140:     0.011  0.790  0.040  0.046  0.007  0.087  0.019       30
141:     0.024  0.550  0.064  0.187  0.106  0.053  0.016       37
142:     0.084  0.053  0.099  0.475  0.093  0.173  0.023       46
143:     0.031  0.071  0.061  0.517  0.207  0.069  0.044       55
144:     0.045  0.126  0.096  0.543  0.058  0.085  0.049       52
145:     0.054  0.048  0.040  0.675  0.051  0.101  0.031       73
146:     0.048  0.070  0.158  0.309  0.220  0.152  0.043       73
147:     0.049  0.115  0.065  0.656  0.033  0.070  0.012       53
148:     0.067  0.087  0.092  0.588  0.066  0.082  0.018       52
149:     0.028  0.147  0.104  0.517  0.066  0.128  0.010       44
150:     0.042  0.154  0.081  0.496  0.066  0.112  0.049       80
151:     0.053  0.177  0.125  0.402  0.088  0.119  0.036       49
152:     0.157  0.085  0.074  0.082  0.094  0.450  0.059       34
153:     0.144  0.174  0.155  0.188  0.162  0.124  0.053      100
--------------------------------------------

  Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6    F7     D1,2  D1,3  D1,4  D1,5  D1,6  D1,7  D2,3  D2,4  D2,5  D2,6  D2,7  D3,4  D3,5  D3,6  D3,7  D4,5  D4,6  D4,7  D5,6  D5,7  D6,7    Ln Like  Est Ln P(D)
400000:    1.00    0.080    0.012 0.011 0.019 0.017 0.026 0.015 0.022    0.013 0.030 0.023 0.020 0.018 0.022 0.027 0.013 0.020 0.012 0.029 0.020 0.025 0.021 0.040 0.020 0.013 0.038 0.021 0.032 0.022   -675140    0 
401000:    1.00    0.080    0.011 0.012 0.019 0.017 0.021 0.015 0.026    0.014 0.030 0.024 0.019 0.018 0.022 0.028 0.014 0.020 0.013 0.029 0.019 0.024 0.019 0.041 0.020 0.015 0.041 0.020 0.031 0.024   -675296    0 
402000:    1.00    0.078    0.014 0.011 0.019 0.016 0.020 0.014 0.025    0.013 0.028 0.023 0.019 0.017 0.022 0.024 0.013 0.018 0.011 0.027 0.018 0.021 0.017 0.038 0.020 0.013 0.038 0.019 0.029 0.023   -675607    0 
403000:    1.00    0.080    0.012 0.010 0.022 0.019 0.023 0.013 0.027    0.013 0.029 0.023 0.022 0.017 0.022 0.025 0.013 0.020 0.012 0.029 0.019 0.023 0.019 0.040 0.019 0.012 0.039 0.020 0.035 0.023   -675308    0 
404000:    1.00    0.082    0.012 0.012 0.016 0.016 0.021 0.016 0.022    0.016 0.030 0.025 0.022 0.020 0.023 0.027 0.013 0.020 0.012 0.031 0.020 0.024 0.019 0.039 0.020 0.014 0.040 0.021 0.031 0.024   -675498    0 
405000:    1.00    0.084    0.013 0.011 0.019 0.016 0.023 0.013 0.021    0.015 0.031 0.023 0.023 0.018 0.025 0.028 0.014 0.023 0.010 0.029 0.018 0.027 0.019 0.042 0.021 0.012 0.039 0.022 0.033 0.023   -675228    0 
406000:    1.00    0.082    0.013 0.010 0.020 0.017 0.023 0.014 0.025    0.013 0.030 0.023 0.020 0.018 0.023 0.025 0.012 0.020 0.011 0.030 0.020 0.025 0.020 0.041 0.020 0.012 0.040 0.020 0.029 0.025   -675494    0 
407000:    1.00    0.082    0.013 0.011 0.021 0.015 0.026 0.013 0.024    0.014 0.030 0.022 0.021 0.017 0.023 0.026 0.013 0.020 0.011 0.030 0.019 0.023 0.020 0.041 0.021 0.012 0.039 0.020 0.030 0.025   -675391    0 
408000:    1.00    0.087    0.010 0.010 0.020 0.015 0.026 0.013 0.025    0.014 0.029 0.023 0.022 0.018 0.024 0.026 0.013 0.022 0.012 0.033 0.018 0.025 0.018 0.043 0.022 0.012 0.042 0.023 0.034 0.027   -675240    0 
409000:    1.00    0.088    0.012 0.011 0.018 0.017 0.025 0.013 0.026    0.014 0.029 0.023 0.021 0.017 0.023 0.028 0.014 0.023 0.012 0.031 0.019 0.022 0.018 0.041 0.022 0.013 0.042 0.021 0.035 0.024   -675584    0 

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 7 clusters

Given    Inferred Clusters                                   Number of
 Pop       1      2      3      4      5      6      7      Individuals

  1:     0.065  0.031  0.121  0.131  0.137  0.337  0.178       45
  2:     0.021  0.022  0.033  0.009  0.012  0.014  0.889       50
  3:     0.069  0.061  0.087  0.084  0.342  0.242  0.115       48
  4:     0.107  0.058  0.152  0.098  0.140  0.277  0.167       50
  5:     0.133  0.113  0.054  0.155  0.120  0.378  0.048       50
  6:     0.083  0.119  0.168  0.086  0.069  0.378  0.097       49
  7:     0.129  0.121  0.096  0.162  0.093  0.379  0.020       43
  8:     0.065  0.136  0.051  0.261  0.044  0.383  0.058       46
  9:     0.052  0.050  0.039  0.026  0.667  0.082  0.085       60
 10:     0.058  0.179  0.072  0.090  0.159  0.367  0.075       38
 11:     0.029  0.124  0.038  0.138  0.038  0.603  0.029       50
 12:     0.039  0.075  0.047  0.178  0.098  0.497  0.067       48
 13:     0.106  0.147  0.154  0.079  0.112  0.277  0.125       50
 14:     0.073  0.062  0.064  0.030  0.089  0.110  0.572       57
 15:     0.101  0.074  0.129  0.120  0.184  0.082  0.309       48
 16:     0.013  0.019  0.028  0.020  0.032  0.037  0.852       48
 17:     0.088  0.066  0.123  0.118  0.184  0.208  0.213       50
 18:     0.122  0.189  0.104  0.169  0.044  0.310  0.062       44
 19:     0.043  0.092  0.064  0.084  0.075  0.599  0.044       50
 20:     0.037  0.116  0.039  0.128  0.051  0.573  0.055       50
 21:     0.006  0.050  0.025  0.024  0.051  0.039  0.806       48
 22:     0.146  0.074  0.107  0.124  0.071  0.343  0.134       50
 23:     0.108  0.108  0.043  0.095  0.139  0.448  0.059       49
 24:     0.042  0.077  0.125  0.090  0.036  0.515  0.114       50
 25:     0.074  0.155  0.057  0.180  0.111  0.361  0.062       50
 26:     0.088  0.167  0.081  0.106  0.094  0.311  0.153       50
 27:     0.055  0.101  0.164  0.034  0.050  0.083  0.513       55
 28:     0.048  0.090  0.043  0.040  0.116  0.093  0.571       50
 29:     0.080  0.072  0.220  0.286  0.077  0.228  0.038      108
 30:     0.055  0.124  0.121  0.291  0.113  0.205  0.091      109
 31:     0.075  0.136  0.069  0.102  0.103  0.461  0.053       49
 32:     0.059  0.107  0.108  0.160  0.110  0.393  0.064       50
 33:     0.081  0.047  0.031  0.055  0.410  0.207  0.168       50
 34:     0.153  0.173  0.038  0.022  0.113  0.072  0.429       50
 35:     0.057  0.066  0.144  0.083  0.252  0.155  0.243       50
 36:     0.057  0.074  0.137  0.098  0.049  0.551  0.035       39
 37:     0.082  0.146  0.068  0.086  0.084  0.366  0.168       47
 38:     0.072  0.127  0.107  0.114  0.081  0.452  0.047       67
 39:     0.062  0.121  0.096  0.008  0.158  0.519  0.035       34
 40:     0.094  0.096  0.037  0.109  0.103  0.488  0.073       58
 41:     0.093  0.109  0.150  0.097  0.110  0.353  0.087       86
 42:     0.080  0.097  0.114  0.254  0.062  0.265  0.129       44
 43:     0.042  0.196  0.046  0.142  0.063  0.481  0.030       44
 44:     0.079  0.099  0.045  0.016  0.060  0.080  0.620       50
 45:     0.081  0.069  0.081  0.171  0.167  0.348  0.082       35
 46:     0.090  0.129  0.099  0.124  0.193  0.185  0.179       50
 47:     0.093  0.040  0.041  0.132  0.149  0.394  0.150       36
 48:     0.110  0.085  0.090  0.062  0.093  0.209  0.350       53
 49:     0.082  0.026  0.038  0.039  0.022  0.029  0.765       57
 50:     0.088  0.106  0.085  0.058  0.043  0.175  0.445       49
 51:     0.077  0.109  0.159  0.048  0.277  0.199  0.131       42
 52:     0.109  0.118  0.054  0.160  0.074  0.430  0.054       50
 53:     0.053  0.131  0.059  0.580  0.056  0.089  0.031       50
 54:     0.063  0.034  0.216  0.435  0.115  0.093  0.043       44
 55:     0.100  0.079  0.158  0.293  0.131  0.167  0.072       50
 56:     0.020  0.015  0.081  0.800  0.041  0.026  0.017       30
 57:     0.093  0.120  0.133  0.253  0.106  0.223  0.071       50
 58:     0.043  0.129  0.173  0.320  0.091  0.208  0.035       50
 59:     0.033  0.128  0.174  0.294  0.109  0.221  0.041       33
 60:     0.013  0.002  0.006  0.289  0.185  0.458  0.046        9
 61:     0.036  0.078  0.179  0.344  0.168  0.127  0.068       50
 62:     0.026  0.030  0.335  0.402  0.035  0.131  0.040       32
 63:     0.063  0.044  0.189  0.445  0.077  0.126  0.056       50
 64:     0.053  0.061  0.101  0.632  0.067  0.062  0.022       50
 65:     0.027  0.038  0.092  0.735  0.008  0.036  0.064       29
 66:     0.069  0.091  0.206  0.350  0.122  0.112  0.050       50
 67:     0.079  0.084  0.052  0.364  0.189  0.170  0.062       31
 68:     0.023  0.074  0.199  0.476  0.075  0.120  0.033       27
 69:     0.037  0.108  0.242  0.183  0.162  0.224  0.044       20
 70:     0.091  0.105  0.151  0.324  0.135  0.171  0.025       50
 71:     0.023  0.156  0.151  0.090  0.022  0.507  0.052       50
 72:     0.019  0.094  0.115  0.531  0.026  0.159  0.055       37
 73:     0.080  0.042  0.085  0.044  0.045  0.056  0.648       81
 74:     0.555  0.064  0.049  0.094  0.086  0.055  0.097       50
 75:     0.111  0.327  0.119  0.174  0.116  0.115  0.038       50
 76:     0.334  0.204  0.091  0.066  0.071  0.123  0.111       89
 77:     0.104  0.496  0.062  0.052  0.216  0.040  0.031      100
 78:     0.157  0.048  0.038  0.046  0.041  0.027  0.643       94
 79:     0.149  0.279  0.036  0.049  0.059  0.338  0.090      100
 80:     0.621  0.062  0.074  0.036  0.054  0.062  0.091       50
 81:     0.357  0.085  0.150  0.046  0.106  0.206  0.049      100
 82:     0.110  0.342  0.087  0.137  0.127  0.114  0.083       98
 83:     0.069  0.753  0.022  0.043  0.024  0.039  0.049       50
 84:     0.048  0.045  0.020  0.039  0.032  0.033  0.783       99
 85:     0.134  0.366  0.090  0.122  0.118  0.111  0.058       99
 86:     0.554  0.112  0.049  0.042  0.105  0.070  0.068      100
 87:     0.500  0.130  0.055  0.042  0.143  0.076  0.055      100
 88:     0.547  0.149  0.058  0.036  0.066  0.052  0.091      100
 89:     0.256  0.199  0.090  0.108  0.178  0.093  0.076       99
 90:     0.482  0.101  0.091  0.082  0.049  0.085  0.110       48
 91:     0.071  0.044  0.057  0.043  0.045  0.099  0.641       28
 92:     0.593  0.072  0.045  0.066  0.107  0.041  0.076       50
 93:     0.622  0.051  0.025  0.071  0.068  0.042  0.120      100
 94:     0.570  0.117  0.065  0.033  0.078  0.047  0.089       50
 95:     0.044  0.028  0.054  0.056  0.075  0.062  0.681       41
 96:     0.388  0.189  0.084  0.073  0.102  0.079  0.085       81
 97:     0.543  0.099  0.055  0.100  0.063  0.067  0.074       50
 98:     0.075  0.652  0.051  0.095  0.034  0.052  0.039      100
 99:     0.134  0.233  0.159  0.123  0.104  0.150  0.096       89
100:     0.092  0.405  0.059  0.150  0.182  0.038  0.074       98
101:     0.266  0.194  0.074  0.070  0.118  0.111  0.167      100
102:     0.010  0.015  0.017  0.016  0.922  0.010  0.010       95
103:     0.083  0.543  0.106  0.070  0.040  0.103  0.056       50
104:     0.554  0.132  0.061  0.035  0.077  0.064  0.076       70
105:     0.131  0.067  0.059  0.032  0.060  0.041  0.611      100
106:     0.458  0.191  0.111  0.061  0.040  0.078  0.061       50
107:     0.459  0.161  0.054  0.059  0.095  0.079  0.093      100
108:     0.021  0.816  0.022  0.040  0.018  0.036  0.047       50
109:     0.259  0.203  0.123  0.099  0.106  0.128  0.082      100
110:     0.050  0.048  0.061  0.072  0.042  0.122  0.604       41
111:     0.093  0.052  0.057  0.059  0.106  0.084  0.548      100
112:     0.179  0.459  0.048  0.112  0.036  0.061  0.104       50
113:     0.542  0.217  0.024  0.073  0.052  0.043  0.050       97
114:     0.116  0.070  0.063  0.047  0.096  0.056  0.552      100
115:     0.575  0.050  0.071  0.030  0.119  0.057  0.097       49
116:     0.431  0.130  0.091  0.043  0.138  0.093  0.074      100
117:     0.218  0.366  0.073  0.102  0.041  0.109  0.090       50
118:     0.257  0.397  0.066  0.041  0.048  0.070  0.120      100
119:     0.211  0.196  0.117  0.140  0.143  0.115  0.079       90
120:     0.105  0.124  0.110  0.268  0.150  0.165  0.078       70
121:     0.039  0.253  0.054  0.215  0.182  0.224  0.032       82
122:     0.029  0.029  0.026  0.022  0.788  0.069  0.037       66
123:     0.013  0.024  0.032  0.017  0.833  0.047  0.033       28
124:     0.019  0.036  0.855  0.016  0.010  0.044  0.020       44
125:     0.011  0.030  0.842  0.014  0.034  0.035  0.034       60
126:     0.023  0.054  0.798  0.028  0.051  0.025  0.021       83
127:     0.015  0.063  0.799  0.023  0.026  0.046  0.030       49
128:     0.027  0.039  0.816  0.042  0.019  0.026  0.032       84
129:     0.056  0.072  0.590  0.122  0.051  0.081  0.028       53
130:     0.035  0.016  0.713  0.083  0.059  0.088  0.007       58
131:     0.027  0.030  0.649  0.135  0.052  0.074  0.034       78
132:     0.049  0.050  0.599  0.116  0.069  0.087  0.029       59
133:     0.035  0.053  0.669  0.093  0.045  0.066  0.040       41
134:     0.082  0.035  0.446  0.126  0.165  0.090  0.055       42
135:     0.099  0.092  0.384  0.191  0.126  0.046  0.062       30
136:     0.036  0.114  0.378  0.320  0.044  0.075  0.033       53
137:     0.167  0.195  0.089  0.069  0.053  0.367  0.060       58
138:     0.075  0.091  0.096  0.282  0.124  0.273  0.060       84
139:     0.019  0.141  0.074  0.568  0.092  0.087  0.019       81
140:     0.008  0.819  0.109  0.024  0.004  0.024  0.012       30
141:     0.013  0.576  0.048  0.166  0.117  0.062  0.019       37
142:     0.031  0.111  0.100  0.497  0.120  0.133  0.009       46
143:     0.045  0.085  0.052  0.534  0.131  0.075  0.077       55
144:     0.032  0.054  0.088  0.706  0.050  0.053  0.016       52
145:     0.043  0.070  0.045  0.704  0.030  0.095  0.014       73
146:     0.028  0.073  0.118  0.403  0.257  0.100  0.022       73
147:     0.045  0.061  0.097  0.600  0.056  0.111  0.030       53
148:     0.032  0.117  0.159  0.465  0.114  0.089  0.024       52
149:     0.066  0.089  0.048  0.549  0.035  0.185  0.028       44
150:     0.040  0.094  0.109  0.484  0.083  0.125  0.066       80
151:     0.068  0.105  0.065  0.491  0.106  0.118  0.047       49
152:     0.211  0.079  0.078  0.101  0.068  0.366  0.097       34
153:     0.134  0.133  0.206  0.208  0.129  0.132  0.058      100
--------------------------------------------

  Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6    F7     D1,2  D1,3  D1,4  D1,5  D1,6  D1,7  D2,3  D2,4  D2,5  D2,6  D2,7  D3,4  D3,5  D3,6  D3,7  D4,5  D4,6  D4,7  D5,6  D5,7  D6,7    Ln Like  Est Ln P(D)
410000:    1.00    0.085    0.014 0.011 0.019 0.015 0.024 0.013 0.026    0.014 0.032 0.025 0.022 0.019 0.022 0.027 0.012 0.020 0.012 0.031 0.019 0.025 0.020 0.043 0.019 0.013 0.041 0.020 0.032 0.023   -675309    0 
411000:    1.00    0.082    0.013 0.010 0.020 0.016 0.019 0.013 0.024    0.013 0.029 0.023 0.020 0.019 0.025 0.028 0.013 0.020 0.011 0.031 0.021 0.024 0.020 0.042 0.021 0.012 0.042 0.020 0.032 0.026   -675350    0 
412000:    1.00    0.081    0.012 0.010 0.018 0.016 0.021 0.013 0.021    0.014 0.029 0.022 0.020 0.019 0.023 0.025 0.011 0.020 0.012 0.031 0.018 0.023 0.020 0.041 0.019 0.013 0.039 0.022 0.032 0.025   -675504    0 
413000:    1.00    0.080    0.013 0.011 0.019 0.016 0.019 0.012 0.023    0.012 0.030 0.022 0.020 0.017 0.024 0.025 0.012 0.019 0.012 0.031 0.017 0.021 0.020 0.042 0.017 0.013 0.039 0.019 0.031 0.023   -675487    0 
414000:    1.00    0.083    0.013 0.010 0.016 0.016 0.022 0.012 0.021    0.013 0.030 0.024 0.022 0.016 0.022 0.026 0.012 0.021 0.010 0.031 0.021 0.023 0.019 0.041 0.020 0.011 0.040 0.019 0.032 0.025   -675537    0 
415000:    1.00    0.086    0.015 0.010 0.016 0.012 0.022 0.015 0.028    0.012 0.029 0.022 0.021 0.018 0.024 0.026 0.013 0.020 0.012 0.028 0.020 0.025 0.019 0.042 0.020 0.012 0.040 0.021 0.034 0.025   -675449    0 
416000:    1.00    0.085    0.013 0.011 0.018 0.015 0.023 0.015 0.023    0.015 0.032 0.024 0.021 0.018 0.023 0.027 0.013 0.022 0.011 0.029 0.020 0.023 0.020 0.043 0.021 0.013 0.039 0.021 0.033 0.023   -675416    0 
417000:    1.00    0.088    0.013 0.011 0.021 0.016 0.026 0.014 0.025    0.013 0.029 0.023 0.020 0.019 0.023 0.027 0.012 0.020 0.011 0.031 0.020 0.024 0.019 0.041 0.019 0.012 0.041 0.021 0.032 0.026   -675178    0 
