BBA_1	 pop_1 	Ssa197 	179 	187
NL-RWR-4037	 pop_62 	SsaD486 	190 	190
NL-RWR-4038	 pop_62 	SsaD486 	190 	194
NL-RWR-4039	 pop_62 	SsaD486 	174 	190
NL-RWR-4040	 pop_62 	SsaD486 	190 	194
NL-RWR-4042	 pop_62 	SsaD486 	190 	190
NL-RWR-4043	 pop_62 	SsaD486 	190 	190
NL-RWR-4045	 pop_62 	SsaD486 	190 	190
NL-RWR-4046	 pop_62 	SsaD486 	190 	190
NL-RWR-4048	 pop_62 	SsaD486 	190 	194
NL-RWR-4049	 pop_62 	SsaD486 	190 	190
NL-RWR-4052	 pop_62 	SsaD486 	190 	194
NL-RWR-4053	 pop_62 	SsaD486 	190 	190
NL-RWR-4054	 pop_62 	SsaD486 	190 	190
NL-RWR-4069	 pop_62 	SsaD486 	190 	194
NL-RWR-4093	 pop_62 	SsaD486 	174 	190
NL-RWR-4097	 pop_62 	SsaD486 	174 	190
NL-SAN-5100	 pop_63 	SsaD486 	178 	194
NL-SAN-5101	 pop_63 	SsaD486 	174 	190
NL-SAN-5102	 pop_63 	SsaD486 	186 	194
NL-SAN-5103	 pop_63 	SsaD486 	174 	194
NL-SAN-5104	 pop_63 	SsaD486 	190 	194
NL-SAN-5105	 pop_63 	SsaD486 	178 	190
NL-SAN-5106	 pop_63 	SsaD486 	186 	190
NL-SAN-5107	 pop_63 	SsaD486 	194 	194
NL-SAN-5108	 pop_63 	SsaD486 	174 	190
NL-SAN-5109	 pop_63 	SsaD486 	174 	190
NL-SAN-5110	 pop_63 	SsaD486 	174 	194
NL-SAN-5111	 pop_63 	SsaD486 	174 	194
NL-SAN-5112	 pop_63 	SsaD486 	174 	190
NL-SAN-5113	 pop_63 	SsaD486 	194 	194
NL-SAN-5114	 pop_63 	SsaD486 	174 	190
NL-SAN-5115	 pop_63 	SsaD486 	190 	194
NL-SAN-5116	 pop_63 	SsaD486 	194 	198
NL-SAN-5117	 pop_63 	SsaD486 	194 	194
NL-SAN-5118	 pop_63 	SsaD486 	190 	194
NL-SAN-5119	 pop_63 	SsaD486 	174 	190
NL-SAN-5120	 pop_63 	SsaD486 	178 	178
NL-SAN-5121	 pop_63 	SsaD486 	178 	190
NL-SAN-5122	 pop_63 	SsaD486 	174 	194
NL-SAN-5123	 pop_63 	SsaD486 	190 	190
NL-SAN-5124	 pop_63 	SsaD486 	174 	194
NL-SAN-5125	 pop_63 	SsaD486 	194 	198
NL-SAN-5126	 pop_63 	SsaD486 	190 	194
NL-SAN-5127	 pop_63 	SsaD486 	190 	194
NL-SAN-5128	 pop_63 	SsaD486 	174 	190
NL-SAN-5129	 pop_63 	SsaD486 	174 	174
NL-SAN-5130	 pop_63 	SsaD486 	174 	178
NL-SAN-5131	 pop_63 	SsaD486 	190 	190
NL-SAN-5132	 pop_63 	SsaD486 	174 	186
NL-SAN-5133	 pop_63 	SsaD486 	174 	174
NL-SAN-5134	 pop_63 	SsaD486 	174 	174
NL-SAN-5135	 pop_63 	SsaD486 	174 	194
NL-SAN-5136	 pop_63 	SsaD486 	190 	198
NL-SAN-5137	 pop_63 	SsaD486 	194 	194
NL-SAN-5138	 pop_63 	SsaD486 	190 	190
NL-SAN-5139	 pop_63 	SsaD486 	174 	186
NL-SAN-5140	 pop_63 	SsaD486 	174 	194
NL-SAN-5141	 pop_63 	SsaD486 	174 	178
NL-SAN-5142	 pop_63 	SsaD486 	194 	198
NL-SAN-5143	 pop_63 	SsaD486 	174 	186
NL-SAN-5144	 pop_63 	SsaD486 	178 	190
NL-SAN-5145	 pop_63 	SsaD486 	178 	186
NL-SAN-5146	 pop_63 	SsaD486 	178 	190
NL-SAN-5147	 pop_63 	SsaD486 	190 	194
NL-SAN-5148	 pop_63 	SsaD486 	190 	190
NL-SAN-5149	 pop_63 	SsaD486 	186 	190
NL-SAN-5150	 pop_63 	SsaD486 	190 	198
NL-SAN-5151	 pop_63 	SsaD486 	190 	190
NL-SAN-5152	 pop_63 	SsaD486 	178 	190
NL-SAN-5153	 pop_63 	SsaD486 	190 	198
NL-SAN-5154	 pop_63 	SsaD486 	178 	186
NL-SAN-5155	 pop_63 	SsaD486 	190 	190
NL-SAN-5156	 pop_63 	SsaD486 	170 	194
NL-SAN-5157	 pop_63 	SsaD486 	182 	194
NL-SAN-5158	 pop_63 	SsaD486 	174 	178
NL-SAN-5159	 pop_63 	SsaD486 	190 	194
NL-SAN-5160	 pop_63 	SsaD486 	174 	190
NL-SAN-5161	 pop_63 	SsaD486 	190 	194
NL-SAN-5162	 pop_63 	SsaD486 	174 	174
NL-SAN-5163	 pop_63 	SsaD486 	190 	194
NL-SAN-5164	 pop_63 	SsaD486 	190 	194
NL-SAN-5165	 pop_63 	SsaD486 	190 	190
NL-SAN-5166	 pop_63 	SsaD486 	186 	194
NL-SAN-5167	 pop_63 	SsaD486 	174 	178
NL-SAN-5168	 pop_63 	SsaD486 	174 	174
NL-SAN-5169	 pop_63 	SsaD486 	174 	190
NL-SAN-5170	 pop_63 	SsaD486 	174 	190
NL-SAN-5171	 pop_63 	SsaD486 	190 	190
NL-SAN-5172	 pop_63 	SsaD486 	174 	190
NL-SAN-5173	 pop_63 	SsaD486 	190 	190
NL-SAN-5174	 pop_63 	SsaD486 	174 	174
NL-SAN-5175	 pop_63 	SsaD486 	190 	190
NL-SAN-5176	 pop_63 	SsaD486 	174 	190
NL-SAN-5177	 pop_63 	SsaD486 	190 	190
NL-SAN-5178	 pop_63 	SsaD486 	190 	194
NL-SAN-5179	 pop_63 	SsaD486 	174 	190
NL-SAN-5180	 pop_63 	SsaD486 	178 	194
NL-SAN-5181	 pop_63 	SsaD486 	190 	194
NL-SAN-5182	 pop_63 	SsaD486 	190 	190
NL-SAN-5183	 pop_63 	SsaD486 	174 	190
NL-SAN-5184	 pop_63 	SsaD486 	174 	186
NL-SAN-5185	 pop_63 	SsaD486 	174 	190
NL-SAN-5186	 pop_63 	SsaD486 	174 	190
NL-SAN-5187	 pop_63 	SsaD486 	174 	174
NL-SAN-5188	 pop_63 	SsaD486 	194 	194
NL-SAN-5189	 pop_63 	SsaD486 	174 	174
NL-SAN-5190	 pop_63 	SsaD486 	190 	194
NL-SAN-5191	 pop_63 	SsaD486 	190 	194
NL-SAN-5192	 pop_63 	SsaD486 	178 	190
NL-SAN-5193	 pop_63 	SsaD486 	194 	194
NL-SAN-5194	 pop_63 	SsaD486 	178 	194
NL-SAN-5195	 pop_63 	SsaD486 	186 	190
NL-SAN-5196	 pop_63 	SsaD486 	178 	186
NL-SAN-5197	 pop_63 	SsaD486 	190 	194
NL-SAN-5198	 pop_63 	SsaD486 	178 	190
NL-SAN-5199	 pop_63 	SsaD486 	190 	190
NL-SGR-3350	 pop_64 	SsaD486 	174 	178
NL-SGR-3351	 pop_64 	SsaD486 	178 	198
NL-SGR-3352	 pop_64 	SsaD486 	174 	178
NL-SGR-3353	 pop_64 	SsaD486 	174 	178
NL-SGR-3354	 pop_64 	SsaD486 	174 	174
NL-SGR-3355	 pop_64 	SsaD486 	174 	174
NL-SGR-3356	 pop_64 	SsaD486 	174 	174
NL-SGR-3357	 pop_64 	SsaD486 	178 	178
NL-SGR-3358	 pop_64 	SsaD486 	174 	174
NL-SGR-3359	 pop_64 	SsaD486 	174 	182
NL-SGR-3360	 pop_64 	SsaD486 	174 	190
NL-SGR-3361	 pop_64 	SsaD486 	174 	178
NL-SGR-3362	 pop_64 	SsaD486 	178 	186
NL-SGR-3363	 pop_64 	SsaD486 	174 	174
NL-SGR-3364	 pop_64 	SsaD486 	174 	174
NL-SGR-3365	 pop_64 	SsaD486 	178 	178
NL-SGR-3366	 pop_64 	SsaD486 	178 	178
NL-SGR-3367	 pop_64 	SsaD486 	174 	178
NL-SGR-3368	 pop_64 	SsaD486 	174 	174
NL-SGR-3369	 pop_64 	SsaD486 	178 	178
NL-SGR-3370	 pop_64 	SsaD486 	174 	178
NL-SGR-3371	 pop_64 	SsaD486 	174 	174
NL-SGR-3372	 pop_64 	SsaD486 	174 	174
NL-SGR-3373	 pop_64 	SsaD486 	174 	178
NL-SGR-3374	 pop_64 	SsaD486 	178 	194
NL-SGR-3375	 pop_64 	SsaD486 	174 	174
NL-SGR-3376	 pop_64 	SsaD486 	174 	178
NL-SGR-3377	 pop_64 	SsaD486 	174 	174
NL-SGR-3378	 pop_64 	SsaD486 	178 	178
NL-SGR-3379	 pop_64 	SsaD486 	174 	174
NL-SGR-3380	 pop_64 	SsaD486 	174 	174
NL-SGR-3381	 pop_64 	SsaD486 	174 	174
NL-SGR-3382	 pop_64 	SsaD486 	174 	174
NL-SGR-3383	 pop_64 	SsaD486 	174 	174
NL-SGR-3384	 pop_64 	SsaD486 	174 	174
NL-SGR-3385	 pop_64 	SsaD486 	174 	174
NL-SGR-3386	 pop_64 	SsaD486 	174 	174
NL-SGR-3387	 pop_64 	SsaD486 	174 	174
NL-SGR-3388	 pop_64 	SsaD486 	174 	178
NL-SGR-3389	 pop_64 	SsaD486 	178 	178
NL-SGR-3390	 pop_64 	SsaD486 	174 	174
NL-SGR-3391	 pop_64 	SsaD486 	174 	178
NL-SGR-3392	 pop_64 	SsaD486 	174 	178
NL-SGR-3393	 pop_64 	SsaD486 	174 	178
NL-SGR-3394	 pop_64 	SsaD486 	174 	174
NL-SGR-3395	 pop_64 	SsaD486 	174 	178
NL-SGR-3396	 pop_64 	SsaD486 	174 	178
NL-SGR-3397	 pop_64 	SsaD486 	174 	174
NL-SGR-3398	 pop_64 	SsaD486 	174 	186
NL-SGR-3399	 pop_64 	SsaD486 	178 	190
NL-SMR-5300	 pop_65 	SsaD486 	174 	178
NL-SMR-5301	 pop_65 	SsaD486 	178 	190
NL-SMR-5302	 pop_65 	SsaD486 	178 	190
NL-SMR-5303	 pop_65 	SsaD486 	178 	190
NL-SMR-5304	 pop_65 	SsaD486 	190 	190
NL-SMR-5305	 pop_65 	SsaD486 	174 	178
NL-SMR-5306	 pop_65 	SsaD486 	174 	174
NL-SMR-5307	 pop_65 	SsaD486 	178 	194
NL-SMR-5308	 pop_65 	SsaD486 	190 	190
NL-SMR-5309	 pop_65 	SsaD486 	174 	190
NL-SMR-5310	 pop_65 	SsaD486 	178 	178
NL-SMR-5311	 pop_65 	SsaD486 	190 	190
NL-SMR-5312	 pop_65 	SsaD486 	190 	194
NL-SMR-5313	 pop_65 	SsaD486 	174 	190
NL-SMR-5314	 pop_65 	SsaD486 	178 	194
NL-SMR-5315	 pop_65 	SsaD486 	190 	190
NL-SMR-5316	 pop_65 	SsaD486 	174 	190
NL-SMR-5317	 pop_65 	SsaD486 	178 	194
NL-SMR-5318	 pop_65 	SsaD486 	190 	194
NL-SMR-5319	 pop_65 	SsaD486 	178 	190
NL-SMR-5320	 pop_65 	SsaD486 	194 	194
NL-SMR-5321	 pop_65 	SsaD486 	174 	190
NL-SMR-5322	 pop_65 	SsaD486 	190 	194
NL-SMR-5323	 pop_65 	SsaD486 	190 	190
NL-SMR-5324	 pop_65 	SsaD486 	174 	194
NL-SMR-5325	 pop_65 	SsaD486 	174 	194
NL-SMR-5326	 pop_65 	SsaD486 	186 	194
NL-SMR-5327	 pop_65 	SsaD486 	174 	194
NL-SMR-5328	 pop_65 	SsaD486 	178 	190
NL-SMR-5329	 pop_65 	SsaD486 	174 	178
NL-SMR-5330	 pop_65 	SsaD486 	194 	194
NL-SMR-5331	 pop_65 	SsaD486 	190 	190
NL-SMR-5332	 pop_65 	SsaD486 	174 	178
NL-SMR-5333	 pop_65 	SsaD486 	194 	194
NL-SMR-5334	 pop_65 	SsaD486 	178 	190
NL-SMR-5335	 pop_65 	SsaD486 	174 	194
NL-SMR-5336	 pop_65 	SsaD486 	174 	194
NL-SMR-5337	 pop_65 	SsaD486 	178 	190
NL-SMR-5338	 pop_65 	SsaD486 	174 	190
NL-SMR-5339	 pop_65 	SsaD486 	178 	190
NL-SMR-5340	 pop_65 	SsaD486 	174 	190
NL-SMR-5341	 pop_65 	SsaD486 	178 	194
NL-SMR-5342	 pop_65 	SsaD486 	186 	190
NL-SMR-5343	 pop_65 	SsaD486 	178 	194
NL-SMR-5344	 pop_65 	SsaD486 	174 	190
NL-SMR-5345	 pop_65 	SsaD486 	174 	178
NL-SMR-5346	 pop_65 	SsaD486 	194 	194
NL-SMR-5347	 pop_65 	SsaD486 	174 	190
NL-SMR-5348	 pop_65 	SsaD486 	174 	178
NL-SMR-5349	 pop_65 	SsaD486 	182 	190
NL-SMR-5350	 pop_65 	SsaD486 	174 	178
NL-SMR-5351	 pop_65 	SsaD486 	178 	190
NL-SMR-5352	 pop_65 	SsaD486 	178 	190
NL-SMR-5353	 pop_65 	SsaD486 	174 	190
NL-SMR-5354	 pop_65 	SsaD486 	190 	202
NL-SMR-5355	 pop_65 	SsaD486 	186 	190
NL-SMR-5356	 pop_65 	SsaD486 	190 	190
NL-SMR-5357	 pop_65 	SsaD486 	174 	190
NL-SMR-5358	 pop_65 	SsaD486 	178 	190
NL-SMR-5359	 pop_65 	SsaD486 	178 	190
NL-SMR-5360	 pop_65 	SsaD486 	178 	190
NL-SMR-5361	 pop_65 	SsaD486 	178 	194
NL-SMR-5362	 pop_65 	SsaD486 	178 	178
NL-SMR-5363	 pop_65 	SsaD486 	190 	190
NL-SMR-5364	 pop_65 	SsaD486 	174 	178
NL-SMR-5365	 pop_65 	SsaD486 	190 	194
NL-SMR-5366	 pop_65 	SsaD486 	174 	202
NL-SMR-5367	 pop_65 	SsaD486 	182 	190
NL-SMR-5368	 pop_65 	SsaD486 	182 	190
NL-SMR-5369	 pop_65 	SsaD486 	190 	190
NL-SMR-5370	 pop_65 	SsaD486 	174 	190
NL-SMR-5371	 pop_65 	SsaD486 	178 	194
NL-SMR-5372	 pop_65 	SsaD486 	174 	174
NL-SMR-5373	 pop_65 	SsaD486 	174 	190
NL-SMR-5374	 pop_65 	SsaD486 	190 	194
NL-SMR-5375	 pop_65 	SsaD486 	190 	194
NL-SMR-5376	 pop_65 	SsaD486 	174 	178
NL-SMR-5377	 pop_65 	SsaD486 	182 	190
NL-SMR-5378	 pop_65 	SsaD486 	174 	190
NL-SMR-5379	 pop_65 	SsaD486 	178 	194
NL-SMR-5380	 pop_65 	SsaD486 	186 	190
NL-SMR-5381	 pop_65 	SsaD486 	178 	194
NL-SMR-5382	 pop_65 	SsaD486 	190 	194
NL-SMR-5383	 pop_65 	SsaD486 	174 	190
NL-SMR-5384	 pop_65 	SsaD486 	178 	194
NL-SMR-5385	 pop_65 	SsaD486 	174 	190
NL-SMR-5386	 pop_65 	SsaD486 	182 	190
NL-SMR-5387	 pop_65 	SsaD486 	178 	194
NL-SMR-5388	 pop_65 	SsaD486 	174 	178
NL-SMR-5389	 pop_65 	SsaD486 	182 	190
NL-SMR-5390	 pop_65 	SsaD486 	178 	194
NL-SMR-5391	 pop_65 	SsaD486 	178 	186
NL-SMR-5392	 pop_65 	SsaD486 	190 	190
NL-SMR-5393	 pop_65 	SsaD486 	174 	190
NL-SMR-5394	 pop_65 	SsaD486 	178 	190
NL-SMR-5395	 pop_65 	SsaD486 	174 	190
NL-SMR-5396	 pop_65 	SsaD486 	178 	190
NL-SMR-5397	 pop_65 	SsaD486 	178 	190
NL-SMR-5398	 pop_65 	SsaD486 	182 	194
NL-SMR-5399	 pop_65 	SsaD486 	174 	190
NL-SRN-4222	 pop_66 	SsaD486 	178 	178
NL-SRN-4223	 pop_66 	SsaD486 	178 	178
NL-SRN-4224	 pop_66 	SsaD486 	174 	178
NL-SRN-4225	 pop_66 	SsaD486 	174 	190
NL-SRN-4226	 pop_66 	SsaD486 	178 	190
NL-SRN-4227	 pop_66 	SsaD486 	178 	178
NL-SRN-4228	 pop_66 	SsaD486 	174 	174
NL-SRN-4229	 pop_66 	SsaD486 	174 	198
NL-SRN-4230	 pop_66 	SsaD486 	174 	178
NL-SRN-4231	 pop_66 	SsaD486 	174 	190
NL-SRN-4232	 pop_66 	SsaD486 	190 	194
NL-SRN-4234	 pop_66 	SsaD486 	174 	194
NL-SRN-4235	 pop_66 	SsaD486 	174 	178
NL-SRN-4236	 pop_66 	SsaD486 	174 	198
NL-SRN-4237	 pop_66 	SsaD486 	174 	190
NL-SRN-4238	 pop_66 	SsaD486 	174 	190
NL-SRN-4239	 pop_66 	SsaD486 	178 	190
NL-SRN-4240	 pop_66 	SsaD486 	178 	178
NL-SRN-4241	 pop_66 	SsaD486 	178 	190
NL-SRN-4242	 pop_66 	SsaD486 	174 	198
NL-SRN-4243	 pop_66 	SsaD486 	174 	174
NL-SRN-4244	 pop_66 	SsaD486 	190 	190
NL-SRN-4245	 pop_66 	SsaD486 	178 	202
NL-SRN-4246	 pop_66 	SsaD486 	190 	198
NL-SRN-4247	 pop_66 	SsaD486 	174 	194
NL-SRN-4248	 pop_66 	SsaD486 	174 	190
NL-SRN-4249	 pop_66 	SsaD486 	174 	190
NL-SRN-4250	 pop_66 	SsaD486 	174 	178
NL-SRN-4251	 pop_66 	SsaD486 	174 	178
NL-SRN-4252	 pop_66 	SsaD486 	178 	178
NL-SRN-4253	 pop_66 	SsaD486 	174 	178
NL-SRN-4254	 pop_66 	SsaD486 	178 	190
NL-SRN-4255	 pop_66 	SsaD486 	174 	198
NL-SRN-4256	 pop_66 	SsaD486 	174 	178
NL-SRN-4257	 pop_66 	SsaD486 	174 	174
NL-SRN-4258	 pop_66 	SsaD486 	174 	174
NL-SRN-4259	 pop_66 	SsaD486 	174 	178
NL-SRN-4260	 pop_66 	SsaD486 	178 	198
NL-SRN-4261	 pop_66 	SsaD486 	174 	190
NL-SRN-4262	 pop_66 	SsaD486 	190 	190
NL-SRN-4263	 pop_66 	SsaD486 	174 	178
NL-SRN-4264	 pop_66 	SsaD486 	174 	206
NL-SRN-4265	 pop_66 	SsaD486 	174 	178
NL-SRN-4266	 pop_66 	SsaD486 	174 	178
NL-SRN-4267	 pop_66 	SsaD486 	174 	178
NL-SRN-4268	 pop_66 	SsaD486 	174 	190
NL-SRN-4269	 pop_66 	SsaD486 	178 	198
NL-SRN-4270	 pop_66 	SsaD486 	174 	194
NL-SRN-4271	 pop_66 	SsaD486 	178 	206
NL-TNR-4500	 pop_67 	SsaD486 	174 	178
NL-TNR-4501	 pop_67 	SsaD486 	174 	174
NL-TNR-4502	 pop_67 	SsaD486 	174 	190
NL-TNR-4503	 pop_67 	SsaD486 	178 	178
NL-TNR-4504	 pop_67 	SsaD486 	174 	178
NL-TNR-4505	 pop_67 	SsaD486 	174 	190
NL-TNR-4506	 pop_67 	SsaD486 	174 	174
NL-TNR-4507	 pop_67 	SsaD486 	174 	178
NL-TNR-4508	 pop_67 	SsaD486 	178 	202
NL-TNR-4509	 pop_67 	SsaD486 	178 	190
NL-TNR-4510	 pop_67 	SsaD486 	174 	174
NL-TNR-4511	 pop_67 	SsaD486 	174 	178
NL-TNR-4512	 pop_67 	SsaD486 	174 	178
NL-TNR-4513	 pop_67 	SsaD486 	174 	190
NL-TNR-4514	 pop_67 	SsaD486 	174 	178
NL-TNR-4515	 pop_67 	SsaD486 	174 	174
NL-TNR-4516	 pop_67 	SsaD486 	174 	174
NL-TNR-4517	 pop_67 	SsaD486 	174 	194
NL-TNR-4518	 pop_67 	SsaD486 	178 	178
NL-TNR-4519	 pop_67 	SsaD486 	174 	178
NL-TNR-4520	 pop_67 	SsaD486 	174 	174
NL-TNR-4521	 pop_67 	SsaD486 	174 	174
NL-TNR-4522	 pop_67 	SsaD486 	178 	190
NL-TNR-4523	 pop_67 	SsaD486 	174 	178
NL-TNR-4524	 pop_67 	SsaD486 	178 	178
NL-TNR-4525	 pop_67 	SsaD486 	174 	190
NL-TNR-4526	 pop_67 	SsaD486 	178 	178
NL-TNR-4527	 pop_67 	SsaD486 	178 	190
NL-TNR-4528	 pop_67 	SsaD486 	174 	174
NL-TNR-4529	 pop_67 	SsaD486 	174 	178
NL-TNR-4530	 pop_67 	SsaD486 	178 	198
NL-TNR-4531	 pop_67 	SsaD486 	178 	178
NL-TNR-4532	 pop_67 	SsaD486 	182 	194
NL-TNR-4533	 pop_67 	SsaD486 	174 	174
NL-TNR-4534	 pop_67 	SsaD486 	174 	194
NL-TNR-4535	 pop_67 	SsaD486 	174 	178
NL-TNR-4536	 pop_67 	SsaD486 	174 	190
NL-TNR-4537	 pop_67 	SsaD486 	178 	194
NL-TNR-4538	 pop_67 	SsaD486 	174 	174
NL-TNR-4539	 pop_67 	SsaD486 	174 	178
NL-TNR-4540	 pop_67 	SsaD486 	178 	178
NL-TNR-4541	 pop_67 	SsaD486 	174 	174
NL-TNR-4542	 pop_67 	SsaD486 	174 	190
NL-TNR-4543	 pop_67 	SsaD486 	174 	174
NL-TNR-4544	 pop_67 	SsaD486 	174 	182
NL-TNR-4545	 pop_67 	SsaD486 	178 	178
NL-TNR-4546	 pop_67 	SsaD486 	174 	178
NL-TNR-4547	 pop_67 	SsaD486 	174 	178
NL-TNR-4548	 pop_67 	SsaD486 	174 	186
NL-TNR-4549	 pop_67 	SsaD486 	174 	178
NL-TNR-4550	 pop_67 	SsaD486 	174 	202
NL-TNR-4551	 pop_67 	SsaD486 	174 	190
NL-TNR-4552	 pop_67 	SsaD486 	174 	174
NL-TNR-4553	 pop_67 	SsaD486 	190 	190
NL-TNR-4554	 pop_67 	SsaD486 	178 	198
NL-TNR-4555	 pop_67 	SsaD486 	174 	178
NL-TNR-4556	 pop_67 	SsaD486 	174 	174
NL-TNR-4557	 pop_67 	SsaD486 	178 	190
NL-TNR-4558	 pop_67 	SsaD486 	174 	178
NL-TNR-4559	 pop_67 	SsaD486 	174 	178
NL-TNR-4560	 pop_67 	SsaD486 	174 	190
NL-TNR-4561	 pop_67 	SsaD486 	174 	178
NL-TNR-4562	 pop_67 	SsaD486 	190 	190
NL-TNR-4563	 pop_67 	SsaD486 	174 	178
NL-TNR-4564	 pop_67 	SsaD486 	174 	190
NL-TNR-4565	 pop_67 	SsaD486 	178 	190
NL-TNR-4566	 pop_67 	SsaD486 	174 	174
NL-TNR-4567	 pop_67 	SsaD486 	174 	174
NL-TNR-4568	 pop_67 	SsaD486 	174 	174
NL-TNR-4569	 pop_67 	SsaD486 	174 	174
NL-TNR-4570	 pop_67 	SsaD486 	186 	198
NL-TNR-4571	 pop_67 	SsaD486 	178 	178
NL-TNR-4572	 pop_67 	SsaD486 	174 	174
NL-TNR-4573	 pop_67 	SsaD486 	178 	186
NL-TNR-4574	 pop_67 	SsaD486 	174 	198
NL-TNR-4575	 pop_67 	SsaD486 	174 	190
NL-TNR-4576	 pop_67 	SsaD486 	174 	186
NL-TNR-4577	 pop_67 	SsaD486 	174 	198
NL-TNR-4578	 pop_67 	SsaD486 	178 	178
NL-TNR-4579	 pop_67 	SsaD486 	174 	174
NL-TNR-4580	 pop_67 	SsaD486 	194 	198
NL-TNR-4581	 pop_67 	SsaD486 	174 	174
NL-TNR-4582	 pop_67 	SsaD486 	178 	178
NL-TNR-4583	 pop_67 	SsaD486 	178 	178
NL-TNR-4584	 pop_67 	SsaD486 	174 	178
NL-TNR-4585	 pop_67 	SsaD486 	178 	186
NL-TNR-4586	 pop_67 	SsaD486 	174 	174
NL-TNR-4587	 pop_67 	SsaD486 	174 	174
NL-TNR-4588	 pop_67 	SsaD486 	174 	174
NL-TNR-4589	 pop_67 	SsaD486 	174 	190
NL-TNR-4590	 pop_67 	SsaD486 	174 	174
NL-TNR-4591	 pop_67 	SsaD486 	174 	178
NL-TNR-4592	 pop_67 	SsaD486 	174 	174
NL-TNR-4593	 pop_67 	SsaD486 	174 	178
NL-TNR-4594	 pop_67 	SsaD486 	174 	190
NL-TNR-4595	 pop_67 	SsaD486 	174 	178
NL-TNR-4596	 pop_67 	SsaD486 	174 	202
NL-TNR-4597	 pop_67 	SsaD486 	174 	178
NL-TNR-4598	 pop_67 	SsaD486 	178 	178
NL-TNR-4599	 pop_67 	SsaD486 	174 	174
NL-TYB-3000	 pop_68 	SsaD486 	178 	178
NL-TYB-3001	 pop_68 	SsaD486 	174 	174
NL-TYB-3002	 pop_68 	SsaD486 	178 	178
NL-TYB-3003	 pop_68 	SsaD486 	174 	198
NL-TYB-3004	 pop_68 	SsaD486 	174 	178
NL-TYB-3005	 pop_68 	SsaD486 	174 	178
NL-TYB-3006	 pop_68 	SsaD486 	174 	178
NL-TYB-3007	 pop_68 	SsaD486 	178 	194
NL-TYB-3008	 pop_68 	SsaD486 	174 	178
NL-TYB-3009	 pop_68 	SsaD486 	174 	194
NL-TYB-3010	 pop_68 	SsaD486 	174 	174
NL-TYB-3011	 pop_68 	SsaD486 	174 	178
NL-TYB-3012	 pop_68 	SsaD486 	174 	174
NL-TYB-3013	 pop_68 	SsaD486 	174 	174
NL-TYB-3014	 pop_68 	SsaD486 	178 	194
NL-TYB-3015	 pop_68 	SsaD486 	178 	182
NL-TYB-3016	 pop_68 	SsaD486 	174 	174
NL-TYB-3017	 pop_68 	SsaD486 	174 	178
NL-TYB-3018	 pop_68 	SsaD486 	174 	194
NL-TYB-3019	 pop_68 	SsaD486 	178 	194
NL-TYB-3020	 pop_68 	SsaD486 	190 	194
NL-TYB-3021	 pop_68 	SsaD486 	174 	174
NL-TYB-3022	 pop_68 	SsaD486 	174 	174
NL-TYB-3023	 pop_68 	SsaD486 	174 	178
NL-TYB-3024	 pop_68 	SsaD486 	178 	190
NL-TYB-3025	 pop_68 	SsaD486 	174 	194
NL-TYB-3026	 pop_68 	SsaD486 	174 	174
NL-TYB-3027	 pop_68 	SsaD486 	174 	174
NL-TYB-3028	 pop_68 	SsaD486 	174 	174
NL-TYB-3029	 pop_68 	SsaD486 	174 	174
NL-TYB-3030	 pop_68 	SsaD486 	174 	178
NL-TYB-3031	 pop_68 	SsaD486 	174 	174
NL-TYB-3032	 pop_68 	SsaD486 	174 	178
NL-TYB-3033	 pop_68 	SsaD486 	174 	178
NL-TYB-3034	 pop_68 	SsaD486 	190 	194
NL-TYB-3035	 pop_68 	SsaD486 	174 	178
NL-TYB-3036	 pop_68 	SsaD486 	174 	174
NL-TYB-3037	 pop_68 	SsaD486 	174 	190
NL-TYB-3038	 pop_68 	SsaD486 	174 	178
NL-TYB-3039	 pop_68 	SsaD486 	174 	174
NL-TYB-3040	 pop_68 	SsaD486 	174 	174
NL-TYB-3041	 pop_68 	SsaD486 	178 	178
NL-TYB-3042	 pop_68 	SsaD486 	174 	198
NL-TYB-3043	 pop_68 	SsaD486 	174 	178
NL-TYB-3044	 pop_68 	SsaD486 	174 	178
NL-TYB-3045	 pop_68 	SsaD486 	178 	198
NL-TYB-3046	 pop_68 	SsaD486 	174 	190
NL-TYB-3047	 pop_68 	SsaD486 	178 	198
NL-TYB-3048	 pop_68 	SsaD486 	178 	194
NL-TYB-3049	 pop_68 	SsaD486 	174 	174
NL-WAB-3500	 pop_69 	SsaD486 	178 	178
NL-WAB-3501	 pop_69 	SsaD486 	174 	178
NL-WAB-3502	 pop_69 	SsaD486 	178 	194
NL-WAB-3503	 pop_69 	SsaD486 	174 	178
NL-WAB-3504	 pop_69 	SsaD486 	186 	190
NL-WAB-3505	 pop_69 	SsaD486 	178 	178
NL-WAB-3506	 pop_69 	SsaD486 	178 	178
NL-WAB-3507	 pop_69 	SsaD486 	174 	178
NL-WAB-3508	 pop_69 	SsaD486 	178 	178
NL-WAB-3509	 pop_69 	SsaD486 	174 	194
NL-WAB-3510	 pop_69 	SsaD486 	174 	178
NL-WAB-3511	 pop_69 	SsaD486 	178 	178
NL-WAB-3512	 pop_69 	SsaD486 	174 	178
NL-WAB-3513	 pop_69 	SsaD486 	174 	178
NL-WAB-3514	 pop_69 	SsaD486 	174 	178
NL-WAB-3515	 pop_69 	SsaD486 	174 	178
