
QC-ANG-01
uexp_het	0.669	0.916	0.879	0.895	0.879	0.917	0.725	0.664	0.887	0.856	0.843	0.619	0.377	0.874	0.871	0.791
fis	0.0878378378378379	-0.0734114743985195	-0.156812339331619	-0.0599369085173502	-0.118251928020566	-0.0351201478743068	-0.0756040530007795	-0.123404255319149	-0.10828025477707	-0.0686015831134565	-0.00536193029490617	-0.0948905109489051	0.191616766467066	-0.00840336134453779	-0.0439970171513795	-0.046
hwe_glb	0.18393636121669	0.0052005200520052	0.114011401140114	0.47954795479548	0.503850385038504	0.0447044704470447	0.0221022102210221	0.184236529983974	0.370837083708371	0.197319731973197	0.0303030303030303	0.142583466739352	0.0567900295627292	0.993699369936994	0.47024702470247	0.001
hwe_hom	NA	0.22032203220322	0.0173017301730173	0.222522252225223	0.0749074907490749	0.568256825682568	0.171117111711171	0.104800632736985	0.121312131213121	0.173017301730173	0.379437943794379	0.197567224489609	NA	0.540854085408541	0.415041504150415	0.044
hwe_het	0.268785145588594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00403600969232757	NA	NA	0.995

GU-DUN-01
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.59886829408237	8.4347406531421	9.29515593739871	13.0100818302056	12.1117808697596	12.012552276766	9.08094149190383	4.54378804768052	7.77947215329448	11.4991639719156	9.20947285123499	4.37271471476543	0	1.94242424242424	0	7.259
size	50	50	50	50	49	50	50	50	50	50	50	50	50	50	50	49.933
obs_het	0.62	0.88	0.92	0.98	0.959183673469388	0.96	0.9	0.66	0.96	1	0.94	0.68	0.82	0.92	0.96	0.877
exp_het	0.7338	0.8658	0.8914	0.9468	0.932944606413994	0.9366	0.8826	0.592	0.8474	0.9322	0.893	0.7028	0.7688	0.933	0.9438	0.854
uexp_het	0.741	0.875	0.9	0.956	0.943	0.946	0.892	0.598	0.856	0.942	0.902	0.71	0.777	0.942	0.953	0.862
fis	0.155083128917961	-0.0164010164010164	-0.0320843616782589	-0.0350654837346853	-0.028125	-0.0249839846252402	-0.0197144799456153	-0.114864864864865	-0.132877035638423	-0.0727311735679039	-0.0526315789473684	0.0324416619237335	-0.0665972944849114	0.0139335476956055	-0.0171646535282899	-0.027
hwe_glb	0.502750275027503	0.859085908590859	0.937393739373937	0.992899289928993	0.621862186218622	0.6002600260026	0.349434943494349	0.265526552655266	0.0522052205220522	0.648164816481648	0.0127012701270127	0.324932493249325	0.406340634063406	0.198419841984198	0.495749574957496	0.334
hwe_hom	NA	0.486948694869487	0.263026302630263	0.236223622362236	0.213721372137214	0.402840284028403	NA	0.103210321032103	0.0081008100810081	0.0508050805080508	0.53025302530253	0.677767776777678	0.498649864986499	0.649364936493649	0.323432343234323	0.135
hwe_het	0.164316431643164	NA	NA	NA	NA	NA	0.0495049504950495	NA	NA	NA	NA	NA	NA	NA	NA	1

GU-JT-01
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.1096846397866	9.36273919003808	9.7497518647892	12.8466097302186	13.3769159204898	12.8304823812268	8.80865025319117	4.02498659604661	8.40214074531116	12.0138658956118	9.31175130420388	4.5550883146273	0	1.9515350877193	0	7.556
size	49	50	50	50	50	49	50	49	48	49	48	50	50	48	49	49.267
obs_het	0.775510204081633	0.88	0.92	0.96	0.98	0.959183673469388	0.84	0.591836734693878	0.875	0.959183673469388	0.791666666666667	0.74	0.8	0.9375	0.938775510204082	0.863
exp_het	0.788629737609329	0.887	0.9008	0.9466	0.952	0.946064139941691	0.8758	0.622240733027905	0.867621527777778	0.93731778425656	0.893446180555556	0.6362	0.744	0.941623263888889	0.921491045397751	0.857
uexp_het	0.797	0.896	0.91	0.956	0.962	0.956	0.885	0.629	0.877	0.947	0.903	0.643	0.752	0.952	0.931	0.866
fis	0.0166358595194085	0.00789177001127395	-0.0213143872113677	-0.0141559264736952	-0.0294117647058825	-0.0138674884437595	0.040876912537109	0.0488621151271754	-0.00850425212606298	-0.0233281493001556	0.113917901384503	-0.163156240176046	-0.0752688172043012	0.0043788891449642	-0.0187570621468927	-0.009
hwe_glb	0.541754175417542	0.0599059905990599	0.903590359035904	0.158715871587159	0.696469646964696	0.290529052905291	0.649264926492649	0.955296944949749	0.80998099809981	0.481048104810481	0.127512751275128	0.0394815182255065	0.215921592159216	0.808180818081808	0.76987698769877	0.397
hwe_hom	NA	NA	0.403640364036404	0.35043504350435	0.356335633563356	NA	NA	0.612307375025434	0.365036503650365	0.423642364236424	NA	0.0738235145144251	0.432143214321432	0.654465446544654	0.339433943394339	0.9
hwe_het	0.167216721672167	0.215721572157216	NA	NA	NA	0.127012701270127	0.269426942694269	NA	NA	NA	0.0059005900590059	NA	NA	NA	NA	0.787

GU-KC-01
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.43627372985254	8.55771569822419	9.36423346455079	13.229752082925	12.8192161619449	12.0656800864116	7.284815720649	5.29332361777388	8.2244781815129	11.6039982734237	8.81273879891683	4.83920164339821	0	1.94871794871795	0	7.365
size	33	33	33	33	33	33	33	33	33	32	33	33	33	33	33	32.933
obs_het	0.818181818181818	0.848484848484849	0.939393939393939	0.939393939393939	0.96969696969697	0.909090909090909	0.848484848484849	0.727272727272727	0.878787878787879	0.9375	0.848484848484849	0.545454545454545	0.818181818181818	0.939393939393939	0.939393939393939	0.86
exp_het	0.761248852157943	0.862258953168044	0.901285583103765	0.94674012855831	0.942607897153352	0.929752066115702	0.76951331496786	0.64416896235078	0.860422405876951	0.91943359375	0.867309458218549	0.628558310376492	0.71763085399449	0.934343434343434	0.937098255280074	0.841
uexp_het	0.773	0.876	0.915	0.961	0.957	0.944	0.781	0.654	0.874	0.934	0.881	0.638	0.729	0.949	0.952	0.855
fis	-0.0747889022919181	0.0159744408945687	-0.0422822210901681	0.00775945683802126	-0.0287384315635655	0.0222222222222223	-0.102625298329356	-0.129009265858874	-0.0213447171824972	-0.0196494954859268	0.0217046056114346	0.132213294375457	-0.140115163147793	-0.00540540540540535	-0.00244977951984326	-0.024
hwe_glb	0.0281028102810281	0.447844784478448	0.267326732673267	0.0939093909390939	0.0945094509450945	0.0329032903290329	0.759175917591759	0.328505117293042	0.0922092209220922	0.854185418541854	0.288828882888289	0.0909643814444189	0.0128617391778517	0.153115311531153	0.11961196119612	0.001
hwe_hom	0.272727272727273	0.668766876687669	0.368036803680368	NA	0.597559755975598	NA	0.203320332033203	0.116383464306787	0.306630663066307	0.443544354435444	NA	NA	0.0589754269574541	NA	NA	0.791
hwe_het	NA	NA	NA	0.178617861786179	NA	0.20972097209721	NA	NA	NA	NA	0.244424442444244	0.19568895282754	NA	0.171817181718172	0.163516351635164	0.922

GU-KC6-01
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	9	10	11	14	11	11	9	4	9	11	10	3	0	1.9281045751634	0	7.595
size	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
obs_het	1	0.888888888888889	1	0.888888888888889	1	1	1	0.555555555555556	0.666666666666667	0.777777777777778	1	1	0.666666666666667	1	0.888888888888889	0.889
exp_het	0.820987654320988	0.858024691358025	0.882716049382716	0.91358024691358	0.876543209876543	0.895061728395062	0.820987654320988	0.623456790123457	0.808641975308642	0.839506172839506	0.876543209876543	0.648148148148148	0.722222222222222	0.876543209876543	0.901234567901235	0.824
uexp_het	0.869	0.908	0.935	0.967	0.928	0.948	0.869	0.66	0.856	0.889	0.928	0.686	0.765	0.928	0.954	0.873
fis	-0.218045112781955	-0.0359712230215827	-0.132867132867133	0.0270270270270272	-0.140845070422535	-0.117241379310345	-0.218045112781955	0.108910891089109	0.17557251908397	0.0735294117647058	-0.140845070422535	-0.542857142857143	0.076923076923077	-0.140845070422535	0.0136986301369864	-0.081
hwe_glb	0.999999999999888	0.240539852304631	1.0000000000014	0.322532253225323	0.999999999999938	0.999999999995173	0.999999999999888	0.364212258329905	0.191146108793166	0.186068833127627	1.00000000000017	0.163033045385987	0.562978198272317	0.389155680920363	0.449188719774383	0.851
hwe_hom	0.227808792514675	0.763158410217395	0.537392019744826	0.878687868786879	0.492746469216988	0.616296992766326	0.227808792514675	0.368161250514191	NA	0.882526623702691	0.508323049499401	0.0368572603866722	NA	0.498355848944271	0.787056081169182	0.838
hwe_het	NA	NA	NA	NA	NA	NA	NA	NA	0.121819357113471	NA	NA	NA	0.30121120709356	NA	NA	1

GU-LSW-01
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.54377135395882	9.23926743951727	9.04175174127223	11.9830585873652	11.8594863175548	11.996039607259	8.79433270861471	3.87040762242529	7.68523923065107	10.4925861055856	9.87592987244476	4.67841480166407	0	1.95131313131313	0	7.134
size	50	50	50	50	50	50	50	50	47	47	50	50	50	50	50	49.6
obs_het	0.78	0.92	0.78	0.98	0.92	0.96	0.88	0.46	0.914893617021277	0.914893617021277	0.92	0.68	0.8	0.94	0.9	0.85
exp_het	0.7144	0.893	0.8944	0.937	0.9354	0.9374	0.878	0.5482	0.858759619737438	0.915346310547759	0.9054	0.6496	0.781	0.9418	0.9076	0.846
uexp_het	0.722	0.902	0.903	0.946	0.945	0.947	0.887	0.554	0.868	0.925	0.915	0.656	0.789	0.951	0.917	0.855
fis	-0.0918253079507279	-0.0302351623740202	0.127906976744186	-0.0458911419423691	0.0164635450074834	-0.024109238318754	-0.00227790432801833	0.16089018606348	-0.0653663679493939	0.000494559841740849	-0.0161254694057875	-0.0467980295566504	-0.0243277848911654	0.0019112338076025	0.00837373292199195	-0.002
hwe_glb	0.155515551555156	0.581358135813581	0.26992699269927	0.454445444544454	0.171017101710171	0.0159015901590159	0.541554155415542	0.248383641041239	0.066006600660066	0.568656865686569	0.158415841584158	0.114811481148115	0.633063306330633	0.512151215121512	0.374137413741374	0.052
hwe_hom	0.110811081108111	0.17041704170417	NA	0.262326232623262	0.586658665866587	NA	0.539153915391539	NA	0.17991799179918	NA	0.311731173117312	0.0821082108210821	0.338233823382338	NA	NA	0.683
hwe_het	NA	NA	0.0212021202120212	NA	NA	0.164216421642164	NA	0.0561174622371437	NA	0.0354035403540354	NA	NA	NA	0.220522052205221	0.150815081508151	0.437

GU-MIL-01
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.88705077253934	5.19245387451404	7.68096314822833	9.8601047990713	10.1546141008726	9.74229648146628	5.49697441507312	3.7231305209949	8.4975783308696	7.8976705364891	6.96931376301105	3.75923556761663	0	1.87466948704389	0	5.849
size	31	32	32	32	31	32	32	32	32	32	31	32	32	31	31	31.667
obs_het	0.838709677419355	0.8125	0.90625	0.90625	0.967741935483871	0.9375	0.75	0.34375	0.75	0.8125	0.935483870967742	0.625	0.9375	0.741935483870968	0.967741935483871	0.816
exp_het	0.818418314255983	0.70849609375	0.849609375	0.904296875	0.900624349635796	0.87646484375	0.66943359375	0.45068359375	0.8740234375	0.80029296875	0.815296566077003	0.61669921875	0.751953125	0.860561914672216	0.917793964620187	0.788
uexp_het	0.832	0.72	0.863	0.919	0.915	0.89	0.68	0.458	0.888	0.813	0.829	0.626	0.764	0.875	0.933	0.8
fis	-0.0247933884297522	-0.146795313576844	-0.0666666666666667	-0.0021598272138228	-0.074523396880416	-0.0696378830083566	-0.12035010940919	0.23726977248104	0.141899441340782	-0.0152532031726662	-0.147415443522655	-0.0134600158353126	-0.246753246753247	0.137847642079806	-0.0544217687074831	-0.031
hwe_glb	0.631263126312631	0.939705198667711	0.195819581958196	0.163216321632163	0.674367436743674	0.729472947294729	0.547468446744663	0.34764013216331	0.735773577357736	0.551255125512551	0.818581858185819	0.982006672867119	0.159389019208274	0.130613061306131	0.946694669466947	0.825
hwe_hom	0.298629862986299	0.171037908412817	0.512251225122512	NA	0.4996499649965	0.208420842084208	0.118641643213339	NA	NA	0.285928592859286	0.0372037203720372	NA	0.00571879428150755	NA	0.303730373037304	0.153
hwe_het	NA	NA	NA	0.180518051805181	NA	NA	NA	0.0648186690351078	0.0041004100410041	NA	NA	0.388575349944614	NA	0.0911091109110911	NA	0.646

GU-MOR-01
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.28658961315681	7.77571689494863	7.76726393551578	12.0406927306579	10.8858693190025	10.9634988667801	5.99441008536694	4.43600367204274	7.93106235513172	10.8693059108334	8.1928875240464	4.76060637477531	0	1.93070707070707	0	6.589
size	50	50	50	50	50	50	50	49	50	50	49	50	50	50	50	49.867
obs_het	0.68	0.9	0.88	0.94	0.94	0.92	0.68	0.571428571428571	0.84	0.82	0.775510204081633	0.76	0.64	0.96	0.94	0.816
exp_het	0.703	0.8372	0.8608	0.9368	0.9112	0.924	0.7394	0.587880049979175	0.8508	0.9204	0.86734693877551	0.7356	0.6994	0.9214	0.9268	0.828
uexp_het	0.71	0.846	0.869	0.946	0.92	0.933	0.747	0.594	0.859	0.93	0.876	0.743	0.706	0.931	0.936	0.836
fis	0.0327169274537696	-0.075011944577162	-0.0223048327137547	-0.00341588385994873	-0.0316066725197541	0.00432900432900418	0.0803354070868272	0.0279844137442438	0.0126939351198873	0.109083007388092	0.105882352941176	-0.0331702011963022	0.0849299399485273	-0.0418927718688951	-0.0142425550280534	0.016
hwe_glb	0.485048504850485	0.875787578757876	0.0944094409440944	0.175917591759176	0.195019501950195	0.523952395239524	0.317331733173317	0.178338228167468	0.582658265826583	0.0001000100010001	0.654865486548655	0.833383338333833	0.717071707170717	0.0129012901290129	0.703170317031703	0.01
hwe_hom	NA	0.0859085908590859	NA	0.27992799279928	0.149214921492149	0.415441544154415	NA	0.563195584309052	NA	NA	NA	0.393639363936394	NA	0.123312331233123	NA	0.911
hwe_het	0.157615761576158	NA	0.204220422042204	NA	NA	NA	0.107510751075108	NA	0.198319831983198	0.0418041804180418	0.0446044604460446	NA	0.213121312131213	NA	0.262726272627263	0.327

GU-MU-01
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.33288318950092	8.68661366069505	9.11649797316162	12.1063246902811	11.4054765480191	11.4841074948404	5.63970511023981	4.53546123354178	6.80741700615766	10.6300297547884	9.13966876212599	3.25040321104947	0	1.93636363636364	0	6.738
size	50	50	50	50	50	49	49	49	49	47	50	50	50	50	50	49.533
obs_het	0.7	0.9	0.82	0.88	0.92	0.938775510204082	0.816326530612245	0.816326530612245	0.755102040816326	0.872340425531915	0.86	0.5	0.56	0.92	0.94	0.813
exp_het	0.7574	0.879	0.8872	0.9364	0.924	0.927321949187838	0.760724698042482	0.721574344023324	0.824864639733444	0.92077863286555	0.8808	0.4922	0.59	0.927	0.9458	0.825
uexp_het	0.765	0.888	0.896	0.946	0.933	0.937	0.769	0.729	0.833	0.931	0.89	0.497	0.596	0.936	0.955	0.833
fis	0.0757855822550834	-0.0238907849829351	0.0757439134355276	0.0602306706535669	0.00432900432900418	-0.012351223894004	-0.0730906104571585	-0.131313131313131	0.0845746023731381	0.0526057030481809	0.0236148955495005	-0.0158472165786265	0.0508474576271187	0.00755124056094914	0.00613237470924088	0.012
hwe_glb	0.0276027602760276	0.325632563256326	0.497649764976498	0.603360336033603	0.936593659365937	0.435443544354435	0.413641364136414	0.41974197419742	0.313931393139314	0.185218521852185	0.819081908190819	0.763502646166943	0.603219744538028	0.627262726272627	0.555655565556556	0.63
hwe_hom	NA	0.518251825182518	NA	NA	0.57985798579858	0.314431443144314	0.166616661666167	0.0921092109210921	NA	NA	NA	NA	NA	0.677267726772677	0.650965096509651	0.991
hwe_het	0.284428442844284	NA	0.0312031203120312	0.0576057605760576	NA	NA	NA	NA	0.100710071007101	0.0417041704170417	0.171217121712171	0.357444161845851	0.0668227197515881	NA	NA	0.174

GU-NLC-01
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.18195093906754	7.84456969100037	6.30788009124834	10.0292208075981	10.279339883768	8.2667972061125	5.76114025051279	3.69955808667585	6.6942487178186	7.94179338475893	7.54890601303683	3.09486491972632	0	1.83121597096189	0	5.632
size	18	29	29	29	29	29	29	29	29	29	29	29	29	29	28	28.2
obs_het	0.777777777777778	0.758620689655172	0.827586206896552	0.931034482758621	0.862068965517241	0.862068965517241	0.931034482758621	0.517241379310345	0.758620689655172	1	0.96551724137931	0.482758620689655	0.620689655172414	0.862068965517241	0.964285714285714	0.808
exp_het	0.728395061728395	0.841854934601665	0.797859690844233	0.875743162901308	0.872770511296076	0.826397146254459	0.76397146254459	0.491676575505351	0.807372175980975	0.848394768133175	0.851367419738407	0.552318668252081	0.615933412604043	0.816884661117717	0.894132653061224	0.772
uexp_het	0.749	0.857	0.812	0.891	0.888	0.841	0.777	0.5	0.822	0.863	0.866	0.562	0.627	0.831	0.91	0.786
fis	-0.0677966101694916	0.0988700564971751	-0.0372578241430701	-0.0631364562118126	0.0122615803814715	-0.0431654676258992	-0.218677042801557	-0.051995163240629	0.0603829160530192	-0.178696566222845	-0.134078212290503	0.125941872981701	-0.00772200772200771	-0.0553129548762736	-0.0784593437945793	-0.043
hwe_glb	0.847596026215348	0.351835183518352	0.461846184618462	0.617561756175618	0.753575357535754	0.679267926792679	0.366336633663366	0.772522330176839	0.134813481348135	0.706670667066707	0.381938193819382	0.699505728021311	0.795208107697266	0.650565056505651	0.999199919991999	0.967
hwe_hom	0.375163459711363	NA	0.341934193419342	0.241224122412241	0.6000600060006	0.471247124712471	0.0102010201020102	0.366010751692011	NA	0.0095009500950095	0.0676067606760676	NA	0.48902871575616	0.331733173317332	0.157115711571157	0.062
hwe_het	NA	0.215821582158216	NA	NA	NA	NA	NA	NA	0.0905090509050905	NA	NA	0.237175756214453	NA	NA	NA	1

GU-NWB-01
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.3760061986562	7.9928295069671	8.68827548227512	12.7701397290887	12.9197758966696	11.6870187951058	8.83190083696951	4.01381290633434	7.68901136886862	10.4396976642845	9.13901005257876	4.5218355330291	0	1.94828282828283	0	7.135
size	50	50	50	50	50	49	50	50	50	50	50	50	50	50	50	49.933
obs_het	0.84	0.92	0.82	1	0.96	0.857142857142857	0.86	0.54	0.84	0.9	0.88	0.74	0.76	0.94	0.94	0.853
exp_het	0.7882	0.8668	0.8822	0.945	0.9492	0.934402332361516	0.8728	0.5038	0.8336	0.9072	0.8984	0.6738	0.7694	0.9388	0.9322	0.846
uexp_het	0.796	0.876	0.891	0.955	0.959	0.944	0.882	0.509	0.842	0.916	0.907	0.681	0.777	0.948	0.942	0.855
fis	-0.0657193605683837	-0.0613751730503	0.0705055542960781	-0.0582010582010584	-0.0113780025284449	0.0826833073322933	0.0146654445462878	-0.0718539102818581	-0.00767754318618041	0.00793650793650791	0.0204808548530721	-0.0982487384980708	0.0122173121913178	-0.00127822752449935	-0.00836730315382961	-0.012
hwe_glb	0.53985398539854	0.75987598759876	0.0215021502150215	0.947294729472947	0.890889088908891	0.239223922392239	0.125512551255126	0.536600320781845	0.971797179717972	0.701470147014701	0.420942094209421	0.47014701470147	0.752775277527753	0.449444944494449	0.636763676367637	0.719
hwe_hom	0.188718871887189	0.164416441644164	NA	0.0911091109110911	0.422442244224422	NA	0.621962196219622	0.30267668024627	0.485648564856486	0.592959295929593	0.630763076307631	0.186618661866187	0.61016101610161	0.63966396639664	0.697369736973697	0.666
